baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
MAPK9	2615.82111373912	-0.958494856682164	0.0513175813381489	-18.6777091142764	7.51769809849482e-78	1.44263092286014e-75	ENSG00000050748	MAPK9	protein_coding	chr5	180233143	180292099	chr5:180233143	MAPK9	protein_coding	chr5	180233143	180292099	chr5:180233143	ENSG00000050748
TICRR	1563.41199148706	-1.09927118649249	0.0590983428899773	-18.600710827696	3.17075480865584e-77	6.02315302339209e-75	ENSG00000140534	TICRR	protein_coding	chr15	89575482	89631056	chr15:89575482	TICRR	protein_coding	chr15	89575469	89631056	chr15:89575469	ENSG00000140534
ATP11B	4716.57882379608	-0.740216405715745	0.0400194544275001	-18.4964142141601	2.20676473235147e-76	4.15004175566018e-74	ENSG00000058063	ATP11B	protein_coding	chr3	182793500	182921635	chr3:182793500	ATP11B	protein_coding	chr3	182793503	182921629	chr3:182793503	ENSG00000058063
DOCK7	3428.35315375043	-0.849436473826585	0.0460502614788473	-18.4458556053317	5.63008061356711e-76	1.04830986157171e-73	ENSG00000116641	DOCK7	protein_coding	chr1	62454726	62688368	chr1:62454726	DOCK7	protein_coding	chr1	62454298	62688386	chr1:62454298	ENSG00000116641
CTSL	2185.41810602744	-0.904759878370311	0.0490549655830131	-18.4437980460762	5.84850451752176e-76	1.07830368584818e-73	ENSG00000135047	CTSL	protein_coding	chr9	87725519	87731393	chr9:87725519	CTSL	protein_coding	chr9	87724051	87731469	chr9:87724051	ENSG00000135047
ADAMTS1	23294.9800301953	0.492261308760799	0.0267190610273488	18.4236005994722	8.49594484796727e-76	1.55121105641624e-73	ENSG00000154734	ADAMTS1	protein_coding	chr21	26835747	26845409	chr21:26835747	ADAMTS1	protein_coding	chr21	26835755	26845409	chr21:26835755	ENSG00000154734
TOP2A	8924.11953133051	-0.747619840440763	0.0406245324152006	-18.4031617348788	1.23918763507578e-75	2.24078487165722e-73	ENSG00000131747	TOP2A	protein_coding	chr17	40388516	40417950	chr17:40388516	TOP2A	protein_coding	chr17	40388525	40417896	chr17:40388525	ENSG00000131747
PCNX	1462.03209712406	-1.11708457910488	0.0607108882714168	-18.4000697553755	1.31195776692154e-75	2.34977883473586e-73	ENSG00000100731	PCNX	protein_coding	chr14	70907405	71115382	chr14:70907405	PCNX1	protein_coding	chr14	70907405	71115382	chr14:70907405	ENSG00000100731
IMPAD1	5578.22896973614	-0.683118462696073	0.0371632989493699	-18.3815345248745	1.84669995260699e-75	3.27632446308746e-73	ENSG00000104331	IMPAD1	protein_coding	chr8	56957933	56993844	chr8:56957933	BPNT2	protein_coding	chr8	56957931	56993867	chr8:56957931	ENSG00000104331
CENPE	3754.10417437716	-0.997088991464987	0.054481722287228	-18.3013485918879	8.07257148192061e-75	1.41881102139251e-72	ENSG00000138778	CENPE	protein_coding	chr4	103105806	103198409	chr4:103105806	CENPE	protein_coding	chr4	103105349	103198445	chr4:103105349	ENSG00000138778
MCM3	5051.13773865984	-0.781000128037412	0.0427119549096988	-18.2852817130144	1.08402025082511e-74	1.88760044787195e-72	ENSG00000112118	MCM3	protein_coding	chr6	52264009	52284881	chr6:52264009	MCM3	protein_coding	chr6	52264014	52284881	chr6:52264014	ENSG00000112118
EXOC5	6374.43789249612	-0.74775671904535	0.0409100796875003	-18.2780557935168	1.23759672672124e-74	2.1352517470385e-72	ENSG00000070367	EXOC5	protein_coding	chr14	57200507	57269008	chr14:57200507	EXOC5	protein_coding	chr14	57200507	57268905	chr14:57200507	ENSG00000070367
HIRIP3	1606.182581404	-1.0373627115328	0.0567614342818242	-18.2758368363673	1.28897564244187e-74	2.20367963016016e-72	ENSG00000149929	HIRIP3	protein_coding	chr16	29992321	29996436	chr16:29992321	HIRIP3	protein_coding	chr16	29992330	29996074	chr16:29992330	ENSG00000149929
DEGS1	20452.198252176	-0.512543585377004	0.0280528417727931	-18.2706475703325	1.41758518219938e-74	2.40172134562537e-72	ENSG00000143753	DEGS1	protein_coding	chr1	224175756	224193441	chr1:224175756	DEGS1	protein_coding	chr1	224175756	224193441	chr1:224175756	ENSG00000143753
NEU1	1633.93117486708	1.11407225611246	0.0611051358257588	18.2320559648085	2.87314072220724e-74	4.82431110909191e-72	ENSG00000204386	NEU1	protein_coding	chr6	31857659	31862906	chr6:31857659	NEU1	protein_coding	chr6	31857659	31862905	chr6:31857659	ENSG00000204386
PAPD7	1542.69133703618	-1.18958170735652	0.0652691508755776	-18.2257880085527	3.22201085266304e-74	5.36222443320187e-72	ENSG00000112941	PAPD7	protein_coding	chr5	6713007	6757048	chr5:6713007	TENT4A	protein_coding	chr5	6713432	6757044	chr5:6713432	ENSG00000112941
RAD54L	1217.57947156768	-1.13307725314971	0.0624538782694367	-18.142624358113	1.46848562363263e-73	2.42248602088028e-71	ENSG00000085999	RAD54L	protein_coding	chr1	46247688	46278473	chr1:46247688	RAD54L	protein_coding	chr1	46246461	46278480	chr1:46246461	ENSG00000085999
BAMBI	3714.42493921543	0.717262360521339	0.0396882819240075	18.0723963283345	5.25795175130667e-73	8.59835135957159e-71	ENSG00000095739	BAMBI	protein_coding	chr10	28677342	28682939	chr10:28677342	BAMBI	protein_coding	chr10	28677510	28682932	chr10:28677510	ENSG00000095739
TUBB	47520.9455005198	-0.509065076202821	0.028216762022566	-18.041229386834	9.24638625843359e-73	1.49903051703536e-70	ENSG00000196230	TUBB	protein_coding	chr6	30720201	30725426	chr6:30720201	TUBB	protein_coding	chr6	30717435	30725538	chr6:30717435	ENSG00000196230
ARHGAP21	1567.7802838198	-1.18862842902025	0.0659372357656782	-18.0266645275258	1.20335363098781e-72	1.93421097302195e-70	ENSG00000107863	ARHGAP21	protein_coding	chr10	24583609	24723668	chr10:24583609	ARHGAP21	protein_coding	chr10	24583609	24723887	chr10:24583609	ENSG00000107863
STRADB	866.810872277995	-1.31696009481962	0.0730928963701717	-18.0176208663289	1.41707837381178e-72	2.25843863541561e-70	ENSG00000082146	STRADB	protein_coding	chr2	201387858	201480846	chr2:201387858	STRADB	protein_coding	chr2	201387858	201480846	chr2:201387858	ENSG00000082146
BRI3BP	3324.85938796129	-0.830988560164329	0.0461542659950749	-18.0045883570763	1.79327999853721e-72	2.83398518088158e-70	ENSG00000184992	BRI3BP	protein_coding	chr12	124993700	125031231	chr12:124993700	BRI3BP	protein_coding	chr12	124993645	125031231	chr12:124993645	ENSG00000184992
JUN	2250.06691685578	0.895852284047482	0.0497742011650286	17.9983257004416	2.00797965781327e-72	3.1468387870697e-70	ENSG00000177606	JUN	protein_coding	chr1	58780788	58784327	chr1:58780788	JUN	protein_coding	chr1	58776845	58784048	chr1:58776845	ENSG00000177606
CRTAP	2577.8643545	-0.945542716761519	0.0525886182878465	-17.9799878290402	2.7955394531241e-72	4.34486900458279e-70	ENSG00000170275	CRTAP	protein_coding	chr3	33113979	33147773	chr3:33113979	CRTAP	protein_coding	chr3	33114014	33147773	chr3:33114014	ENSG00000170275
MAD2L1	2598.8028078058	-0.900816823864884	0.0502122358075328	-17.9401854822355	5.72636710213861e-72	8.82705407564088e-70	ENSG00000164109	MAD2L1	protein_coding	chr4	120055608	120067074	chr4:120055608	MAD2L1	protein_coding	chr4	120055623	120066858	chr4:120055623	ENSG00000164109
EXT2	1524.30912364576	-1.05377542420658	0.0588061587412618	-17.9194738572031	8.31104453417071e-72	1.27071141064727e-69	ENSG00000151348	EXT2	protein_coding	chr11	44095549	44245429	chr11:44095549	EXT2	protein_coding	chr11	44095648	44251962	chr11:44095648	ENSG00000151348
DEK	11197.4826705404	-0.63892267221376	0.0357003608821126	-17.8968127051592	1.24866752298821e-71	1.89374527720293e-69	ENSG00000124795	DEK	protein_coding	chr6	18223868	18264823	chr6:18223868	DEK	protein_coding	chr6	18223860	18264548	chr6:18223860	ENSG00000124795
SAT1	2651.64138403901	0.8946120026454	0.0500145733608992	17.8870265710353	1.4884172689071e-71	2.23929401272535e-69	ENSG00000130066	SAT1	protein_coding	chrX	23783173	23786226	chrX:23783173	SAT1	protein_coding	chrX	23783173	23786210	chrX:23783173	ENSG00000130066
NCAPD2	9738.32534341931	-0.539021365846622	0.0302433012274537	-17.8228349409594	4.69934624148827e-71	6.95873271003374e-69	ENSG00000010292	NCAPD2	protein_coding	chr12	6493356	6531955	chr12:6493356	NCAPD2	protein_coding	chr12	6493356	6531955	chr12:6493356	ENSG00000010292
SLC16A14	1096.34478490501	-1.18249470461137	0.0664778075072041	-17.7878114359176	8.7844493162904e-71	1.29062776439185e-68	ENSG00000163053	SLC16A14	protein_coding	chr2	230034974	230068999	chr2:230034974	SLC16A14	protein_coding	chr2	230034982	230068993	chr2:230034982	ENSG00000163053
LMNB2	6502.73362908686	-0.581094005245204	0.0326863735300881	-17.777867119774	1.04895228725737e-70	1.5291935437335e-68	ENSG00000176619	LMNB2	protein_coding	chr19	2427638	2456996	chr19:2427638	LMNB2	protein_coding	chr19	2427638	2456959	chr19:2427638	ENSG00000176619
HIST2H2BE	1532.8965437217	1.03637091250799	0.0583215048641722	17.7699617820502	1.20773009158397e-70	1.74712093094831e-68	ENSG00000184678	HIST2H2BE	protein_coding	chr1	149842204	149886652	chr1:149842204	H2BC21	protein_coding	chr1	149884459	149886682	chr1:149884459	ENSG00000184678
ARL2BP	1028.07060027891	-1.25619244418331	0.0707635708243085	-17.7519651644231	1.66427043827828e-70	2.38918090551614e-68	ENSG00000102931	ARL2BP	protein_coding	chr16	57245098	57253635	chr16:57245098	ARL2BP	protein_coding	chr16	57245259	57253635	chr16:57245259	ENSG00000102931
GABARAP	7758.60760289545	0.642577000400218	0.0362277672707609	17.7371405639683	2.16684670537572e-70	3.08709993494665e-68	ENSG00000170296	GABARAP	protein_coding	chr17	7240014	7242770	chr17:7240014	GABARAP	protein_coding	chr17	7240008	7242449	chr17:7240008	ENSG00000170296
POLQ	3000.73380564004	-0.829192526503918	0.0468819498702264	-17.6868182487973	5.29839585714854e-70	7.49185206688236e-68	ENSG00000051341	POLQ	protein_coding	chr3	121431427	121546641	chr3:121431427	POLQ	protein_coding	chr3	121431431	121545988	chr3:121431431	ENSG00000051341
PTBP3	3358.68058640507	-0.800501122370514	0.0453029116970709	-17.6699707012932	7.14339887364344e-70	1.00252805386372e-67	ENSG00000119314	PTBP3	protein_coding	chr9	112217716	112333667	chr9:112217716	PTBP3	protein_coding	chr9	112217716	112333664	chr9:112217716	ENSG00000119314
SNRPA1	2892.32793334923	-0.773604914480112	0.0439030401073054	-17.6207595781365	1.70697552595697e-69	2.37788012897383e-67	ENSG00000131876	SNRPA1	protein_coding	chr15	101281510	101295282	chr15:101281510	SNRPA1	protein_coding	chr15	101281510	101295282	chr15:101281510	ENSG00000131876
TP53INP2	2235.42080534396	0.857677912235263	0.0487271200016109	17.6016541139084	2.39233852609923e-69	3.30811164131045e-67	ENSG00000078804	TP53INP2	protein_coding	chr20	34704290	34713439	chr20:34704290	TP53INP2	protein_coding	chr20	34704339	34713439	chr20:34704339	ENSG00000078804
BRD7	2525.83868866587	-0.85532013506651	0.0486064235512059	-17.5968539253963	2.60393068013984e-69	3.57441754530729e-67	ENSG00000166164	BRD7	protein_coding	chr16	50313487	50368934	chr16:50313487	BRD7	protein_coding	chr16	50313487	50368988	chr16:50313487	ENSG00000166164
SMO	362.607416381474	-2.03569732897335	0.115799476981995	-17.5795036560473	3.53658629734077e-69	4.81949579041961e-67	ENSG00000128602	SMO	protein_coding	chr7	129188872	129213545	chr7:129188872	SMO	protein_coding	chr7	129188633	129213545	chr7:129188633	ENSG00000128602
EEA1	1892.93886480669	-1.08140491294194	0.0615626214778969	-17.5659334671153	4.4924326960692e-69	6.07803520016383e-67	ENSG00000102189	EEA1	protein_coding	chr12	92770637	92929331	chr12:92770637	EEA1	protein_coding	chr12	92770637	92929331	chr12:92770637	ENSG00000102189
MORC4	1923.35734056211	-0.961476273231711	0.0549333908505381	-17.502583735413	1.36914934334388e-68	1.83915875363751e-66	ENSG00000133131	MORC4	protein_coding	chrX	106813871	107000244	chrX:106813871	MORC4	protein_coding	chrX	106813871	107000212	chrX:106813871	ENSG00000133131
LRP3	2728.07317601814	-0.864584205953144	0.0495151223769362	-17.4610132107007	2.83851147136042e-68	3.78588983903575e-66	ENSG00000130881	LRP3	protein_coding	chr19	33177603	33208867	chr19:33177603	LRP3	protein_coding	chr19	33177603	33208864	chr19:33177603	ENSG00000130881
EPN3	4002.03542108633	-0.761886068336165	0.0436593886490477	-17.4506811000155	3.40152413711522e-68	4.50486358609781e-66	ENSG00000049283	EPN3	protein_coding	chr17	50532543	50543750	chr17:50532543	EPN3	protein_coding	chr17	50532682	50543750	chr17:50532682	ENSG00000049283
PIGX	1607.18555073232	-1.08230253340105	0.0622608903003537	-17.3833449566798	1.10326508055716e-67	1.44083354895542e-65	ENSG00000163964	PIGX	protein_coding	chr3	196639775	196736007	chr3:196639775	PIGX	protein_coding	chr3	196639775	196736007	chr3:196639775	ENSG00000163964
PARP1	12499.5114336692	-0.501480603053346	0.0289005245701374	-17.3519550427649	1.90644197695099e-67	2.47258950472692e-65	ENSG00000143799	PARP1	protein_coding	chr1	226360691	226408079	chr1:226360691	PARP1	protein_coding	chr1	226360210	226408154	chr1:226360210	ENSG00000143799
ZC3H7B	3213.14152811974	-0.706227905398197	0.0407121157352344	-17.3468731026177	2.08276919459405e-67	2.68277790914628e-65	ENSG00000100403	ZC3H7B	protein_coding	chr22	41301522	41360147	chr22:41301522	ZC3H7B	protein_coding	chr22	41301525	41360147	chr22:41301525	ENSG00000100403
PYGO1	1571.86203341405	-1.05007413617551	0.0607785583294816	-17.2770490948969	7.0040998251e-67	8.96048308236942e-65	ENSG00000171016	PYGO1	protein_coding	chr15	55538890	55588947	chr15:55538890	PYGO1	protein_coding	chr15	55538884	55588947	chr15:55538884	ENSG00000171016
ESPL1	2029.81563134417	-0.908319041629437	0.0526426877689218	-17.2544199417887	1.03657448704061e-66	1.3171499867085e-64	ENSG00000135476	ESPL1	protein_coding	chr12	53268299	53293643	chr12:53268299	ESPL1	protein_coding	chr12	53268299	53293638	chr12:53268299	ENSG00000135476
AHCYL1	5836.43309435093	-0.608571722362797	0.0352845327007261	-17.24754944396	1.16747115255029e-66	1.47352097280945e-64	ENSG00000168710	AHCYL1	protein_coding	chr1	109984686	110023741	chr1:109984686	AHCYL1	protein_coding	chr1	109984765	110023742	chr1:109984765	ENSG00000168710
MCMBP	3901.61650937546	-0.670011241367588	0.0388949040755701	-17.2261960092716	1.68900071048459e-66	2.11755649075822e-64	ENSG00000197771	MCMBP	protein_coding	chr10	119829404	119892556	chr10:119829404	MCMBP	protein_coding	chr10	119829404	119892556	chr10:119829404	ENSG00000197771
TCAF1	5824.11328330812	-0.652684747939684	0.037933543028733	-17.2060054460324	2.39385447496721e-66	2.98137928849228e-64	ENSG00000198420	TCAF1	protein_coding	chr7	143851375	143902198	chr7:143851375	TCAF1	protein_coding	chr7	143851375	143902198	chr7:143851375	ENSG00000198420
CDKN1A	3901.83510278365	0.84104430092811	0.048906182429476	17.1970957279464	2.79178255711259e-66	3.45409623480654e-64	ENSG00000124762	CDKN1A	protein_coding	chr6	36676460	36687339	chr6:36676460	CDKN1A	protein_coding	chr6	36676460	36687337	chr6:36676460	ENSG00000124762
KLHL42	2244.77254722052	-0.835191294874873	0.0486194860177832	-17.1781185545522	3.87268966758791e-66	4.76011777050054e-64	ENSG00000087448	KLHL42	protein_coding	chr12	27780020	27803040	chr12:27780020	KLHL42	protein_coding	chr12	27780048	27803040	chr12:27780048	ENSG00000087448
ARHGAP11A	4993.25615289337	-0.678115879965763	0.039525274436275	-17.1565128803612	5.61875908741329e-66	6.86145346739573e-64	ENSG00000198826	ARHGAP11A	protein_coding	chr15	32615144	32639949	chr15:32615144	ARHGAP11A	protein_coding	chr15	32615144	32639941	chr15:32615144	ENSG00000198826
MAGEF1	3204.09220382872	-0.749686399385114	0.0440009218050012	-17.037970311338	4.29376297233333e-65	5.20958106178713e-63	ENSG00000177383	MAGEF1	protein_coding	chr3	184710367	184712002	chr3:184710367	MAGEF1	protein_coding	chr3	184710364	184712064	chr3:184710364	ENSG00000177383
DVL3	4197.42503012437	-0.686472286143091	0.0403152303474637	-17.0276166160186	5.12494401161314e-65	6.17818571041005e-63	ENSG00000161202	DVL3	protein_coding	chr3	184155388	184173610	chr3:184155388	DVL3	protein_coding	chr3	184155377	184173614	chr3:184155377	ENSG00000161202
CPD	5373.08427044554	-0.726488966876285	0.0427264037290332	-17.0032790843716	7.76521548426759e-65	9.3014421909004e-63	ENSG00000108582	CPD	protein_coding	chr17	30378905	30469989	chr17:30378905	CPD	protein_coding	chr17	30378927	30469989	chr17:30378927	ENSG00000108582
EGFR	10621.3992981673	-0.575403234042329	0.0338487704588058	-16.9992359026039	8.31972815063001e-65	9.90258275954101e-63	ENSG00000146648	EGFR	protein_coding	chr7	55019021	55256620	chr7:55019021	EGFR	protein_coding	chr7	55019017	55211628	chr7:55019017	ENSG00000146648
ATAD2	12588.3046522318	-0.667352834642901	0.0392947311722885	-16.9832650519195	1.09236247112978e-64	1.29201060579035e-62	ENSG00000156802	ATAD2	protein_coding	chr8	123319850	123416350	chr8:123319850	ATAD2	protein_coding	chr8	123319850	123416350	chr8:123319850	ENSG00000156802
ICMT	5473.13928397895	-0.62868628641206	0.0370405679678757	-16.9729116183451	1.30307898922392e-64	1.53160646695907e-62	ENSG00000116237	ICMT	protein_coding	chr1	6221193	6235972	chr1:6221193	ICMT	protein_coding	chr1	6221193	6235972	chr1:6221193	ENSG00000116237
OSBPL5	2965.25944174503	-0.768180601595345	0.045286454874152	-16.9627011814033	1.55049816915545e-64	1.81109742665449e-62	ENSG00000021762	OSBPL5	protein_coding	chr11	3087116	3166739	chr11:3087116	OSBPL5	protein_coding	chr11	3087107	3166739	chr11:3087107	ENSG00000021762
PLOD1	5456.48672534181	-0.591813611609712	0.0349126538380114	-16.9512639845605	1.88360312338592e-64	2.18660742829603e-62	ENSG00000083444	PLOD1	protein_coding	chr1	11934205	11975538	chr1:11934205	PLOD1	protein_coding	chr1	11934205	11975538	chr1:11934205	ENSG00000083444
NUP210	7079.45915524908	-0.579967987889767	0.0342504494886132	-16.9331496826803	2.56291326478819e-64	2.95694152500655e-62	ENSG00000132182	NUP210	protein_coding	chr3	13316235	13420309	chr3:13316235	NUP210	protein_coding	chr3	13316235	13420322	chr3:13316235	ENSG00000132182
QSER1	4013.97247510952	-0.766727612311756	0.0453656089433436	-16.9010761713639	4.4176978691276e-64	5.06580647114718e-62	ENSG00000060749	QSER1	protein_coding	chr11	32893178	32993316	chr11:32893178	QSER1	protein_coding	chr11	32892811	32993316	chr11:32892811	ENSG00000060749
TMEM106C	6397.28538555882	-0.558748223872896	0.0330967571115527	-16.8822649901812	6.07679218791354e-64	6.92606993247891e-62	ENSG00000134291	TMEM106C	protein_coding	chr12	47963569	47968878	chr12:47963569	TMEM106C	protein_coding	chr12	47963569	47968878	chr12:47963569	ENSG00000134291
KIAA1549	1699.16414763452	-0.931487937029691	0.055427670638717	-16.8054678519908	2.2254972482617e-63	2.52124706330178e-61	ENSG00000122778	KIAA1549	protein_coding	chr7	138831381	138981318	chr7:138831381	KIAA1549	protein_coding	chr7	138831381	138981389	chr7:138831381	ENSG00000122778
TPX2	6395.2485451518	-0.662209321780768	0.0395004697905367	-16.7645935679331	4.43033260977713e-63	4.98903203948915e-61	ENSG00000088325	TPX2	protein_coding	chr20	31739271	31801805	chr20:31739271	TPX2	protein_coding	chr20	31739271	31801805	chr20:31739271	ENSG00000088325
FADS1	5683.35777899162	-0.637401464433663	0.0380809125769194	-16.7380827112843	6.91808165771797e-63	7.74413355089548e-61	ENSG00000149485	FADS1	protein_coding	chr11	61799625	61829318	chr11:61799625	FADS1	protein_coding	chr11	61799627	61829318	chr11:61799627	ENSG00000149485
SLC38A2	16995.7906531489	0.554250137952484	0.0332811026945035	16.6535989819838	2.84938968206547e-62	3.17074688526173e-60	ENSG00000134294	SLC38A2	protein_coding	chr12	46358189	46372867	chr12:46358189	SLC38A2	protein_coding	chr12	46358188	46372773	chr12:46358188	ENSG00000134294
BAHCC1	893.852901666464	-1.22848374916011	0.0737899756527734	-16.6483826331759	3.10891333823248e-62	3.43918966110588e-60	ENSG00000266074	BAHCC1	protein_coding	chr17	81395475	81466332	chr17:81395475	BAHCC1	protein_coding	chr17	81395457	81466331	chr17:81395457	ENSG00000266074
