baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
2598.8028078058	-0.900816823864884	0.0502122358075328	-17.9401854822355	5.72636710213861e-72	8.82705407564088e-70	ENSG00000164109	MAD2L1	protein_coding	chr4	120055608	120067074	chr4:120055608	MAD2L1	protein_coding	chr4	120055623	120066858	chr4:120055623	ENSG00000164109
1524.30912364576	-1.05377542420658	0.0588061587412618	-17.9194738572031	8.31104453417071e-72	1.27071141064727e-69	ENSG00000151348	EXT2	protein_coding	chr11	44095549	44245429	chr11:44095549	EXT2	protein_coding	chr11	44095648	44251962	chr11:44095648	ENSG00000151348
11197.4826705404	-0.63892267221376	0.0357003608821126	-17.8968127051592	1.24866752298821e-71	1.89374527720293e-69	ENSG00000124795	DEK	protein_coding	chr6	18223868	18264823	chr6:18223868	DEK	protein_coding	chr6	18223860	18264548	chr6:18223860	ENSG00000124795
1096.34478490501	-1.18249470461137	0.0664778075072041	-17.7878114359176	8.7844493162904e-71	1.29062776439185e-68	ENSG00000163053	SLC16A14	protein_coding	chr2	230034974	230068999	chr2:230034974	SLC16A14	protein_coding	chr2	230034982	230068993	chr2:230034982	ENSG00000163053
6502.73362908686	-0.581094005245204	0.0326863735300881	-17.777867119774	1.04895228725737e-70	1.5291935437335e-68	ENSG00000176619	LMNB2	protein_coding	chr19	2427638	2456996	chr19:2427638	LMNB2	protein_coding	chr19	2427638	2456959	chr19:2427638	ENSG00000176619
1028.07060027891	-1.25619244418331	0.0707635708243085	-17.7519651644231	1.66427043827828e-70	2.38918090551614e-68	ENSG00000102931	ARL2BP	protein_coding	chr16	57245098	57253635	chr16:57245098	ARL2BP	protein_coding	chr16	57245259	57253635	chr16:57245259	ENSG00000102931
7758.60760289545	0.642577000400218	0.0362277672707609	17.7371405639683	2.16684670537572e-70	3.08709993494665e-68	ENSG00000170296	GABARAP	protein_coding	chr17	7240014	7242770	chr17:7240014	GABARAP	protein_coding	chr17	7240008	7242449	chr17:7240008	ENSG00000170296
3000.73380564004	-0.829192526503918	0.0468819498702264	-17.6868182487973	5.29839585714854e-70	7.49185206688236e-68	ENSG00000051341	POLQ	protein_coding	chr3	121431427	121546641	chr3:121431427	POLQ	protein_coding	chr3	121431431	121545988	chr3:121431431	ENSG00000051341
3358.68058640507	-0.800501122370514	0.0453029116970709	-17.6699707012932	7.14339887364344e-70	1.00252805386372e-67	ENSG00000119314	PTBP3	protein_coding	chr9	112217716	112333667	chr9:112217716	PTBP3	protein_coding	chr9	112217716	112333664	chr9:112217716	ENSG00000119314
2892.32793334923	-0.773604914480112	0.0439030401073054	-17.6207595781365	1.70697552595697e-69	2.37788012897383e-67	ENSG00000131876	SNRPA1	protein_coding	chr15	101281510	101295282	chr15:101281510	SNRPA1	protein_coding	chr15	101281510	101295282	chr15:101281510	ENSG00000131876
2235.42080534396	0.857677912235263	0.0487271200016109	17.6016541139084	2.39233852609923e-69	3.30811164131045e-67	ENSG00000078804	TP53INP2	protein_coding	chr20	34704290	34713439	chr20:34704290	TP53INP2	protein_coding	chr20	34704339	34713439	chr20:34704339	ENSG00000078804
362.607416381474	-2.03569732897335	0.115799476981995	-17.5795036560473	3.53658629734077e-69	4.81949579041961e-67	ENSG00000128602	SMO	protein_coding	chr7	129188872	129213545	chr7:129188872	SMO	protein_coding	chr7	129188633	129213545	chr7:129188633	ENSG00000128602
1892.93886480669	-1.08140491294194	0.0615626214778969	-17.5659334671153	4.4924326960692e-69	6.07803520016383e-67	ENSG00000102189	EEA1	protein_coding	chr12	92770637	92929331	chr12:92770637	EEA1	protein_coding	chr12	92770637	92929331	chr12:92770637	ENSG00000102189
1923.35734056211	-0.961476273231711	0.0549333908505381	-17.502583735413	1.36914934334388e-68	1.83915875363751e-66	ENSG00000133131	MORC4	protein_coding	chrX	106813871	107000244	chrX:106813871	MORC4	protein_coding	chrX	106813871	107000212	chrX:106813871	ENSG00000133131
2728.07317601814	-0.864584205953144	0.0495151223769362	-17.4610132107007	2.83851147136042e-68	3.78588983903575e-66	ENSG00000130881	LRP3	protein_coding	chr19	33177603	33208867	chr19:33177603	LRP3	protein_coding	chr19	33177603	33208864	chr19:33177603	ENSG00000130881
4002.03542108633	-0.761886068336165	0.0436593886490477	-17.4506811000155	3.40152413711522e-68	4.50486358609781e-66	ENSG00000049283	EPN3	protein_coding	chr17	50532543	50543750	chr17:50532543	EPN3	protein_coding	chr17	50532682	50543750	chr17:50532682	ENSG00000049283
12499.5114336692	-0.501480603053346	0.0289005245701374	-17.3519550427649	1.90644197695099e-67	2.47258950472692e-65	ENSG00000143799	PARP1	protein_coding	chr1	226360691	226408079	chr1:226360691	PARP1	protein_coding	chr1	226360210	226408154	chr1:226360210	ENSG00000143799
3213.14152811974	-0.706227905398197	0.0407121157352344	-17.3468731026177	2.08276919459405e-67	2.68277790914628e-65	ENSG00000100403	ZC3H7B	protein_coding	chr22	41301522	41360147	chr22:41301522	ZC3H7B	protein_coding	chr22	41301525	41360147	chr22:41301525	ENSG00000100403
1571.86203341405	-1.05007413617551	0.0607785583294816	-17.2770490948969	7.0040998251e-67	8.96048308236942e-65	ENSG00000171016	PYGO1	protein_coding	chr15	55538890	55588947	chr15:55538890	PYGO1	protein_coding	chr15	55538884	55588947	chr15:55538884	ENSG00000171016
2029.81563134417	-0.908319041629437	0.0526426877689218	-17.2544199417887	1.03657448704061e-66	1.3171499867085e-64	ENSG00000135476	ESPL1	protein_coding	chr12	53268299	53293643	chr12:53268299	ESPL1	protein_coding	chr12	53268299	53293638	chr12:53268299	ENSG00000135476
5836.43309435093	-0.608571722362797	0.0352845327007261	-17.24754944396	1.16747115255029e-66	1.47352097280945e-64	ENSG00000168710	AHCYL1	protein_coding	chr1	109984686	110023741	chr1:109984686	AHCYL1	protein_coding	chr1	109984765	110023742	chr1:109984765	ENSG00000168710
3901.61650937546	-0.670011241367588	0.0388949040755701	-17.2261960092716	1.68900071048459e-66	2.11755649075822e-64	ENSG00000197771	MCMBP	protein_coding	chr10	119829404	119892556	chr10:119829404	MCMBP	protein_coding	chr10	119829404	119892556	chr10:119829404	ENSG00000197771
5824.11328330812	-0.652684747939684	0.037933543028733	-17.2060054460324	2.39385447496721e-66	2.98137928849228e-64	ENSG00000198420	TCAF1	protein_coding	chr7	143851375	143902198	chr7:143851375	TCAF1	protein_coding	chr7	143851375	143902198	chr7:143851375	ENSG00000198420
2244.77254722052	-0.835191294874873	0.0486194860177832	-17.1781185545522	3.87268966758791e-66	4.76011777050054e-64	ENSG00000087448	KLHL42	protein_coding	chr12	27780020	27803040	chr12:27780020	KLHL42	protein_coding	chr12	27780048	27803040	chr12:27780048	ENSG00000087448
3204.09220382872	-0.749686399385114	0.0440009218050012	-17.037970311338	4.29376297233333e-65	5.20958106178713e-63	ENSG00000177383	MAGEF1	protein_coding	chr3	184710367	184712002	chr3:184710367	MAGEF1	protein_coding	chr3	184710364	184712064	chr3:184710364	ENSG00000177383
4197.42503012437	-0.686472286143091	0.0403152303474637	-17.0276166160186	5.12494401161314e-65	6.17818571041005e-63	ENSG00000161202	DVL3	protein_coding	chr3	184155388	184173610	chr3:184155388	DVL3	protein_coding	chr3	184155377	184173614	chr3:184155377	ENSG00000161202
5373.08427044554	-0.726488966876285	0.0427264037290332	-17.0032790843716	7.76521548426759e-65	9.3014421909004e-63	ENSG00000108582	CPD	protein_coding	chr17	30378905	30469989	chr17:30378905	CPD	protein_coding	chr17	30378927	30469989	chr17:30378927	ENSG00000108582
10621.3992981673	-0.575403234042329	0.0338487704588058	-16.9992359026039	8.31972815063001e-65	9.90258275954101e-63	ENSG00000146648	EGFR	protein_coding	chr7	55019021	55256620	chr7:55019021	EGFR	protein_coding	chr7	55019017	55211628	chr7:55019017	ENSG00000146648
12588.3046522318	-0.667352834642901	0.0392947311722885	-16.9832650519195	1.09236247112978e-64	1.29201060579035e-62	ENSG00000156802	ATAD2	protein_coding	chr8	123319850	123416350	chr8:123319850	ATAD2	protein_coding	chr8	123319850	123416350	chr8:123319850	ENSG00000156802
5473.13928397895	-0.62868628641206	0.0370405679678757	-16.9729116183451	1.30307898922392e-64	1.53160646695907e-62	ENSG00000116237	ICMT	protein_coding	chr1	6221193	6235972	chr1:6221193	ICMT	protein_coding	chr1	6221193	6235972	chr1:6221193	ENSG00000116237
2965.25944174503	-0.768180601595345	0.045286454874152	-16.9627011814033	1.55049816915545e-64	1.81109742665449e-62	ENSG00000021762	OSBPL5	protein_coding	chr11	3087116	3166739	chr11:3087116	OSBPL5	protein_coding	chr11	3087107	3166739	chr11:3087107	ENSG00000021762
5456.48672534181	-0.591813611609712	0.0349126538380114	-16.9512639845605	1.88360312338592e-64	2.18660742829603e-62	ENSG00000083444	PLOD1	protein_coding	chr1	11934205	11975538	chr1:11934205	PLOD1	protein_coding	chr1	11934205	11975538	chr1:11934205	ENSG00000083444
7079.45915524908	-0.579967987889767	0.0342504494886132	-16.9331496826803	2.56291326478819e-64	2.95694152500655e-62	ENSG00000132182	NUP210	protein_coding	chr3	13316235	13420309	chr3:13316235	NUP210	protein_coding	chr3	13316235	13420322	chr3:13316235	ENSG00000132182
4013.97247510952	-0.766727612311756	0.0453656089433436	-16.9010761713639	4.4176978691276e-64	5.06580647114718e-62	ENSG00000060749	QSER1	protein_coding	chr11	32893178	32993316	chr11:32893178	QSER1	protein_coding	chr11	32892811	32993316	chr11:32892811	ENSG00000060749
6397.28538555882	-0.558748223872896	0.0330967571115527	-16.8822649901812	6.07679218791354e-64	6.92606993247891e-62	ENSG00000134291	TMEM106C	protein_coding	chr12	47963569	47968878	chr12:47963569	TMEM106C	protein_coding	chr12	47963569	47968878	chr12:47963569	ENSG00000134291
1699.16414763452	-0.931487937029691	0.055427670638717	-16.8054678519908	2.2254972482617e-63	2.52124706330178e-61	ENSG00000122778	KIAA1549	protein_coding	chr7	138831381	138981318	chr7:138831381	KIAA1549	protein_coding	chr7	138831381	138981389	chr7:138831381	ENSG00000122778
6395.2485451518	-0.662209321780768	0.0395004697905367	-16.7645935679331	4.43033260977713e-63	4.98903203948915e-61	ENSG00000088325	TPX2	protein_coding	chr20	31739271	31801805	chr20:31739271	TPX2	protein_coding	chr20	31739271	31801805	chr20:31739271	ENSG00000088325
5683.35777899162	-0.637401464433663	0.0380809125769194	-16.7380827112843	6.91808165771797e-63	7.74413355089548e-61	ENSG00000149485	FADS1	protein_coding	chr11	61799625	61829318	chr11:61799625	FADS1	protein_coding	chr11	61799627	61829318	chr11:61799627	ENSG00000149485
16995.7906531489	0.554250137952484	0.0332811026945035	16.6535989819838	2.84938968206547e-62	3.17074688526173e-60	ENSG00000134294	SLC38A2	protein_coding	chr12	46358189	46372867	chr12:46358189	SLC38A2	protein_coding	chr12	46358188	46372773	chr12:46358188	ENSG00000134294
893.852901666464	-1.22848374916011	0.0737899756527734	-16.6483826331759	3.10891333823248e-62	3.43918966110588e-60	ENSG00000266074	BAHCC1	protein_coding	chr17	81395475	81466332	chr17:81395475	BAHCC1	protein_coding	chr17	81395457	81466331	chr17:81395457	ENSG00000266074
13518.6154902116	0.520907454852809	0.0313147509195818	16.6345712341935	3.91548570329113e-62	4.30611837053176e-60	ENSG00000184012	TMPRSS2	protein_coding	chr21	41464551	41531116	chr21:41464551	TMPRSS2	protein_coding	chr21	41464300	41531116	chr21:41464300	ENSG00000184012
3513.29362504871	-0.695762228191548	0.0418340697081892	-16.6314736540048	4.12326948448241e-62	4.50826778634745e-60	ENSG00000071054	MAP4K4	protein_coding	chr2	101696850	101894689	chr2:101696850	MAP4K4	protein_coding	chr2	101696850	101894690	chr2:101696850	ENSG00000071054
7420.86286368691	0.552282610574964	0.0332191655945985	16.6254209186027	4.56151778979275e-62	4.95860714189841e-60	ENSG00000115762	PLEKHB2	protein_coding	chr2	131104847	131353709	chr2:131104847	PLEKHB2	protein_coding	chr2	131104847	131353709	chr2:131104847	ENSG00000115762
8022.00153520761	-0.521086335961306	0.0313663557402645	-16.6129065255864	5.6202818645006e-62	6.07442647952863e-60	ENSG00000184216	IRAK1	protein_coding	chrX	154010500	154019980	chrX:154010500	IRAK1	protein_coding	chrX	154010506	154019902	chrX:154010506	ENSG00000184216
2040.11985517974	-0.887559295961223	0.0534593197463749	-16.6025175810698	6.68281635737897e-62	7.18154539524965e-60	ENSG00000137310	TCF19	protein_coding	chr6	31158542	31167159	chr6:31158542	TCF19	protein_coding	chr6	31158547	31167159	chr6:31158547	ENSG00000137310
855.709725542183	-1.21649259548409	0.0733653683535327	-16.5812920017257	9.51607472084895e-62	1.01681421136526e-59	ENSG00000066629	EML1	protein_coding	chr14	99737693	99942060	chr14:99737693	EML1	protein_coding	chr14	99737693	99942060	chr14:99737693	ENSG00000066629
2828.63243623012	-0.728560889974402	0.0439484916125945	-16.5776085422148	1.01175623531635e-61	1.07497670968132e-59	ENSG00000157500	APPL1	protein_coding	chr3	57227737	57273468	chr3:57227737	APPL1	protein_coding	chr3	57227726	57278105	chr3:57227726	ENSG00000157500
1829.52276474968	-0.95234232312108	0.0574827886048728	-16.5674342918073	1.19830754489046e-61	1.26603211737134e-59	ENSG00000183723	CMTM4	protein_coding	chr16	66614750	66696707	chr16:66614750	CMTM4	protein_coding	chr16	66614750	66696743	chr16:66614750	ENSG00000183723
885.385229015803	-1.25314421444459	0.0759808597625128	-16.4928933202577	4.12704490869408e-61	4.33593332697771e-59	ENSG00000198720	ANKRD13B	protein_coding	chr17	29589769	29614761	chr17:29589769	ANKRD13B	protein_coding	chr17	29589769	29614761	chr17:29589769	ENSG00000198720
31518.5792515618	-0.427030326733069	0.0259130066390804	-16.4793816742611	5.16099886625107e-61	5.39209692659542e-59	ENSG00000134824	FADS2	protein_coding	chr11	61792980	61867354	chr11:61792980	FADS2	protein_coding	chr11	61792980	61867354	chr11:61792980	ENSG00000134824
4187.46418514734	-0.698333757844663	0.0424067696788351	-16.4675065592934	6.28062708042532e-61	6.52560623615904e-59	ENSG00000166734	CASC4	protein_coding	chr15	44288729	44415758	chr15:44288729	GOLM2	protein_coding	chr15	44288719	44415758	chr15:44288719	ENSG00000166734
7774.25484431627	-0.53573023772497	0.0325847388595945	-16.4411395172874	9.70763287374683e-61	1.00308650452573e-58	ENSG00000128989	ARPP19	protein_coding	chr15	52547045	52569883	chr15:52547045	ARPP19	protein_coding	chr15	52547045	52569883	chr15:52547045	ENSG00000128989
1083.09683585941	-1.15099052954522	0.0700204309979478	-16.4379240907408	1.02365714786118e-60	1.05196154768729e-58	ENSG00000157617	C2CD2	protein_coding	chr21	41885112	41953890	chr21:41885112	C2CD2	protein_coding	chr21	41885112	41954018	chr21:41885112	ENSG00000157617
1935.67981203252	-0.819183759297574	0.0499907738250319	-16.3866989169786	2.38024530761713e-60	2.43276593777434e-58	ENSG00000035681	NSMAF	protein_coding	chr8	58583504	58659844	chr8:58583504	NSMAF	protein_coding	chr8	58583508	58659853	chr8:58583508	ENSG00000035681
4976.16351014886	-0.606591862291534	0.0370778845926294	-16.3599371689105	3.69508909510429e-60	3.75620786608277e-58	ENSG00000070814	TCOF1	protein_coding	chr5	150357639	150400308	chr5:150357639	TCOF1	protein_coding	chr5	150357629	150400308	chr5:150357629	ENSG00000070814
2528.57236151204	-0.766954285950659	0.0469312537559877	-16.3420796286058	4.95341666476404e-60	5.00827708588992e-58	ENSG00000198546	ZNF511	protein_coding	chr10	133308475	133313162	chr10:133308475	ZNF511	protein_coding	chr10	133308914	133313162	chr10:133308914	ENSG00000198546
2443.45931133582	-0.767833986478336	0.0470097820980252	-16.3334938434141	5.70231340168e-60	5.7346366755077e-58	ENSG00000185340	GAS2L1	protein_coding	chr22	29306582	29312785	chr22:29306582	GAS2L1	protein_coding	chr22	29306618	29312787	chr22:29306618	ENSG00000185340
1689.95387521268	-0.90215575868376	0.0552995622003807	-16.3139765087968	7.85110734920262e-60	7.85361302176087e-58	ENSG00000111077	TNS2	protein_coding	chr12	53046969	53064372	chr12:53046969	TNS2	protein_coding	chr12	53046969	53064379	chr12:53046969	ENSG00000111077
2877.53427147154	-0.823177741957853	0.0505205814703837	-16.2939087001684	1.09032482615505e-59	1.08490204659639e-57	ENSG00000012048	BRCA1	protein_coding	chr17	43044295	43170245	chr17:43044295	BRCA1	protein_coding	chr17	43044295	43170245	chr17:43044295	ENSG00000012048
5742.89879895946	-0.681921483428655	0.0418602857112416	-16.2904163658282	1.15440620939938e-59	1.13071683197733e-57	ENSG00000137804	NUSAP1	protein_coding	chr15	41332694	41381050	chr15:41332694	NUSAP1	protein_coding	chr15	41320794	41381050	chr15:41320794	ENSG00000137804
12522.3425590548	-0.463764040072862	0.0284681897606097	-16.2906051973334	1.15084728417513e-59	1.13071683197733e-57	ENSG00000148248	SURF4	protein_coding	chr9	133361449	133376166	chr9:133361449	SURF4	protein_coding	chr9	133361450	133376166	chr9:133361450	ENSG00000148248
1169.78710324649	-1.06604913840074	0.0655733142166909	-16.2573624825172	1.98083286007725e-59	1.93013174956543e-57	ENSG00000142731	PLK4	protein_coding	chr4	127880861	127899195	chr4:127880861	PLK4	protein_coding	chr4	127880893	127899224	chr4:127880893	ENSG00000142731
3806.78065954013	-0.621435487526674	0.0382599022205203	-16.2424745349551	2.5252869553868e-59	2.44796631355692e-57	ENSG00000151929	BAG3	protein_coding	chr10	119651370	119677819	chr10:119651370	BAG3	protein_coding	chr10	119651380	119677819	chr10:119651380	ENSG00000151929
1463.85101950777	-0.914321255886485	0.0564806842426075	-16.1882113885006	6.10783063951073e-59	5.87546983664845e-57	ENSG00000158470	B4GALT5	protein_coding	chr20	49632945	49713878	chr20:49632945	B4GALT5	protein_coding	chr20	49632945	49713878	chr20:49632945	ENSG00000158470
4892.74055827534	-0.68569781728316	0.0423582627432971	-16.1880533542813	6.12353550985375e-59	5.87546983664845e-57	ENSG00000136108	CKAP2	protein_coding	chr13	52455429	52476628	chr13:52455429	CKAP2	protein_coding	chr13	52455429	52476628	chr13:52455429	ENSG00000136108
263.831352798689	-2.26828500210189	0.140257220835138	-16.172322455812	7.90609090792393e-59	7.54730688398058e-57	ENSG00000196814	MVB12B	protein_coding	chr9	126326849	126507041	chr9:126326849	MVB12B	protein_coding	chr9	126326829	126507041	chr9:126326829	ENSG00000196814
10203.1291346778	-0.637682984921673	0.0394412095059407	-16.1679368586712	8.48939992672735e-59	8.06321490010275e-57	ENSG00000228716	DHFR	protein_coding	chr5	80626228	80654983	chr5:80626228	DHFR	protein_coding	chr5	80626226	80654983	chr5:80626226	ENSG00000228716
573.606576352723	-1.74080816781915	0.10778888481613	-16.1501640061374	1.13260155506586e-58	1.06498524222843e-56	ENSG00000120784	ZFP30	protein_coding	chr19	37613749	37692337	chr19:37613749	ZFP30	protein_coding	chr19	37613749	37692337	chr19:37613749	ENSG00000120784
1956.02593712747	-0.817859049875208	0.0507557823667132	-16.1136133015571	2.04704604451909e-58	1.91526109021025e-56	ENSG00000100221	JOSD1	protein_coding	chr22	38685543	38701556	chr22:38685543	JOSD1	protein_coding	chr22	38685543	38701556	chr22:38685543	ENSG00000100221
2249.14239397184	-0.807180137662465	0.0501576452293996	-16.0928634901174	2.86284463385922e-58	2.65398956035518e-56	ENSG00000137807	KIF23	protein_coding	chr15	69414246	69448427	chr15:69414246	KIF23	protein_coding	chr15	69414246	69448427	chr15:69414246	ENSG00000137807
