baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
EEF1G	74550.3864608526	0.276212648961821	0.0141788839063927	19.480563546845	1.60503123729605e-84	3.87217839106857e-82	ENSG00000254772	EEF1G	protein_coding	chr11	62559601	62574086	chr11:62559601	EEF1G	protein_coding	chr11	62559596	62574086	chr11:62559596	ENSG00000254772
MRS2	2904.41525177104	-0.629784976006756	0.0323851176784092	-19.4467403904673	3.10556004557684e-84	7.41731961285572e-82	ENSG00000124532	MRS2	protein_coding	chr6	24402908	24426194	chr6:24402908	MRS2	protein_coding	chr6	24402908	24426194	chr6:24402908	ENSG00000124532
GLO1	16322.1253441156	-0.389983185451654	0.0201862284749862	-19.3192693689612	3.69848142754945e-83	8.74599311045457e-81	ENSG00000124767	GLO1	protein_coding	chr6	38675925	38703141	chr6:38675925	GLO1	protein_coding	chr6	38675925	38703145	chr6:38675925	ENSG00000124767
UPF3A	1309.46495468396	0.947020982183188	0.0492608064725823	19.224634146221	2.30257277667529e-82	5.39163217628555e-80	ENSG00000169062	UPF3A	protein_coding	chr13	114281584	114305817	chr13:114281584	UPF3A	protein_coding	chr13	114281601	114305817	chr13:114281601	ENSG00000169062
GTPBP6	1436.76179317201	-0.89922676953888	0.0469276402659402	-19.16198565372	7.68834560769487e-82	1.78280045139985e-79	ENSG00000178605	GTPBP6	protein_coding	chrX	304529	318819	chrX:304529	GTPBP6	protein_coding	chrX	304529	318796	chrX:304529	ENSG00000178605
IFIT5	491.510148938178	-1.37397004543705	0.0717225421582815	-19.1567393470925	8.50363626597537e-82	1.95289277477457e-79	ENSG00000152778	IFIT5	protein_coding	chr10	89414586	89421001	chr10:89414586	IFIT5	protein_coding	chr10	89414568	89421605	chr10:89414568	ENSG00000152778
SRPRB	3026.39836235606	-0.612625862252767	0.0320639495927209	-19.1063755412042	2.23460645321935e-81	5.08298481225629e-79	ENSG00000144867	SRPRB	protein_coding	chr3	133784033	133825772	chr3:133784033	SRPRB	protein_coding	chr3	133784023	133825772	chr3:133784023	ENSG00000144867
PIGA	1193.27976343639	-1.05855951854854	0.0554478925354157	-19.0910685716759	2.99578354725595e-81	6.68703684510851e-79	ENSG00000165195	PIGA	protein_coding	chrX	15319451	15335580	chrX:15319451	PIGA	protein_coding	chrX	15319452	15335554	chrX:15319452	ENSG00000165195
ZFX	2130.63127612975	-0.818590962735728	0.0429520170409953	-19.058265923913	5.61036499259229e-81	1.24072182854698e-78	ENSG00000005889	ZFX	protein_coding	chrX	24149173	24216255	chrX:24149173	ZFX	protein_coding	chrX	24149173	24216255	chrX:24149173	ENSG00000005889
MAP2K4	1901.54089715953	-0.707961057827752	0.0371542748426425	-19.0546326318073	6.01371713351184e-81	1.31772128455777e-78	ENSG00000065559	MAP2K4	protein_coding	chr17	12020824	12143830	chr17:12020824	MAP2K4	protein_coding	chr17	12020829	12143830	chr17:12020829	ENSG00000065559
FOXC1	14530.0617873638	0.576455239735788	0.0302977826173209	19.0263177677641	1.03258505266906e-80	2.24202376344981e-78	ENSG00000054598	FOXC1	protein_coding	chr6	1609972	1613897	chr6:1609972	FOXC1	protein_coding	chr6	1609915	1613897	chr6:1609915	ENSG00000054598
FAM65A	669.145099007836	-1.15322919548256	0.0606370434719623	-19.0185591092645	1.19728879910564e-80	2.57622033133686e-78	ENSG00000039523	FAM65A	protein_coding	chr16	67518418	67546788	chr16:67518418	RIPOR1	protein_coding	chr16	67518418	67546788	chr16:67518418	ENSG00000039523
ABCF2	6873.75685015101	-0.436702863585091	0.0229810319319881	-19.0027525690536	1.6183049601492e-80	3.45103532751816e-78	ENSG00000033050	ABCF2	protein_coding	chr7	151207837	151227230	chr7:151207837	ABCF2	protein_coding	chr7	151211484	151227205	chr7:151211484	ENSG00000033050
PLCXD1	2169.56197974082	-0.836050585680915	0.0441552011710012	-18.9343625101631	5.94306935739863e-80	1.2561439693107e-77	ENSG00000182378	PLCXD1	protein_coding	chrX	276322	303356	chrX:276322	PLCXD1	protein_coding	chrX	276322	303356	chrX:276322	ENSG00000182378
OGFRL1	1508.22838254462	-0.809810857105543	0.0428527001494694	-18.8975456454538	1.19482814778662e-79	2.50326977909963e-77	ENSG00000119900	OGFRL1	protein_coding	chr6	71288803	71308950	chr6:71288803	OGFRL1	protein_coding	chr6	71288811	71309059	chr6:71288811	ENSG00000119900
KDELC2	3624.07722809071	-0.530478917751295	0.0281520760914522	-18.8433320522448	3.3330696183865e-79	6.92235084917766e-77	ENSG00000178202	KDELC2	protein_coding	chr11	108472105	108498432	chr11:108472105	POGLUT3	protein_coding	chr11	108472112	108498384	chr11:108472112	ENSG00000178202
MID1	7230.89065291245	0.50276510870722	0.0267963254504186	18.7624646385747	1.53131548749553e-78	3.15292578477097e-76	ENSG00000101871	MID1	protein_coding	chrX	10445310	10833654	chrX:10445310	MID1	protein_coding	chrX	10445310	10833654	chrX:10445310	ENSG00000101871
HSPD1	54512.1892133942	-0.433658969063189	0.0233364484577033	-18.5829034717594	4.41935138638916e-77	9.02152038568537e-75	ENSG00000144381	HSPD1	protein_coding	chr2	197486581	197516737	chr2:197486581	HSPD1	protein_coding	chr2	197486584	197516737	chr2:197486584	ENSG00000144381
RPL18A	26451.2866804852	0.495606040659843	0.0270028344727367	18.3538524876057	3.07515010031543e-75	6.224312287791e-73	ENSG00000105640	RPL18A	protein_coding	chr19	17859876	17864153	chr19:17859876	RPL18A	protein_coding	chr19	17859910	17864153	chr19:17859910	ENSG00000105640
ALDH5A1	1986.24992744575	-0.679081081421047	0.0370325728322504	-18.3373994698434	4.16237659244005e-75	8.35413466670909e-73	ENSG00000112294	ALDH5A1	protein_coding	chr6	24494852	24537207	chr6:24494852	ALDH5A1	protein_coding	chr6	24494867	24537207	chr6:24494867	ENSG00000112294
LRRC58	6363.65518678972	-0.514463503818545	0.028061630749985	-18.3333430762508	4.4847449484615e-75	8.92613736242122e-73	ENSG00000163428	LRRC58	protein_coding	chr3	120324509	120349339	chr3:120324509	LRRC58	protein_coding	chr3	120324509	120349354	chr3:120324509	ENSG00000163428
MID2	870.794026717598	-1.0419130232816	0.0568627040512665	-18.3233112224532	5.39295167058864e-75	1.06450626198627e-72	ENSG00000080561	MID2	protein_coding	chrX	107825755	107927193	chrX:107825755	MID2	protein_coding	chrX	107825755	107931637	chrX:107825755	ENSG00000080561
PCDH7	1945.14168814193	0.691243926459623	0.0378249749972598	18.2748019399801	1.31366006382285e-74	2.57175876756925e-72	ENSG00000169851	PCDH7	protein_coding	chr4	30720415	31146805	chr4:30720415	PCDH7	protein_coding	chr4	30720369	31146805	chr4:30720369	ENSG00000169851
RPS3	40636.6977301915	0.295576994853337	0.0161747234590669	18.2740060812383	1.33296304937098e-74	2.58833247733143e-72	ENSG00000149273	RPS3	protein_coding	chr11	75399486	75422280	chr11:75399486	RPS3	protein_coding	chr11	75399515	75422280	chr11:75399515	ENSG00000149273
HSPA5	17561.2284720718	-0.313619623914949	0.0171753804969093	-18.2598355810158	1.72810752178173e-74	3.32855806856732e-72	ENSG00000044574	HSPA5	protein_coding	chr9	125234853	125241330	chr9:125234853	HSPA5	protein_coding	chr9	125234853	125241382	chr9:125234853	ENSG00000044574
IARS2	10692.7853427794	-0.449408617720249	0.0246953588915075	-18.1981002865602	5.3428764727971e-74	1.02087409341029e-71	ENSG00000067704	IARS2	protein_coding	chr1	220094102	220148041	chr1:220094102	IARS2	protein_coding	chr1	220094132	220148041	chr1:220094132	ENSG00000067704
DGKH	2411.76879912515	0.79691620736609	0.0439889670179496	18.116274634067	2.37116733892994e-73	4.49467942246053e-71	ENSG00000102780	DGKH	protein_coding	chr13	42040036	42256578	chr13:42040036	DGKH	protein_coding	chr13	42040036	42256578	chr13:42040036	ENSG00000102780
TXLNG	4410.71159675098	-0.606359733336569	0.033504821558573	-18.0976857995359	3.32340707337109e-73	6.25009878270828e-71	ENSG00000086712	TXLNG	protein_coding	chrX	16786427	16844519	chrX:16786427	TXLNG	protein_coding	chrX	16786432	16844519	chrX:16786432	ENSG00000086712
MEX3A	2171.80886267736	0.686731928754838	0.0380612788679552	18.0427970152368	8.98775653573878e-73	1.67705919609051e-70	ENSG00000254726	MEX3A	protein_coding	chr1	156072013	156081998	chr1:156072013	MEX3A	protein_coding	chr1	156072013	156082465	chr1:156072013	ENSG00000254726
RPS15	20987.936159889	0.460244163660475	0.0255457091638374	18.0164958705471	1.44618411855685e-72	2.67757065795441e-70	ENSG00000115268	RPS15	protein_coding	chr19	1438358	1440494	chr19:1438358	RPS15	protein_coding	chr19	1438358	1440495	chr19:1438358	ENSG00000115268
ESYT2	4624.25847130045	-0.466150556241896	0.0259178685846872	-17.9856825309048	2.52263367280035e-72	4.63466020316642e-70	ENSG00000117868	ESYT2	protein_coding	chr7	158730995	158830253	chr7:158730995	ESYT2	protein_coding	chr7	158730995	158830253	chr7:158730995	ENSG00000117868
RPS6	75889.5632460184	0.298135441661391	0.0165799824729764	17.9816499895172	2.7129760624756e-72	4.94631452489825e-70	ENSG00000137154	RPS6	protein_coding	chr9	19375715	19380254	chr9:19375715	RPS6	protein_coding	chr9	19375715	19380236	chr9:19375715	ENSG00000137154
DIS3L	1659.71520667747	-0.718828896648924	0.0399769955383177	-17.9810635333996	2.74182540017813e-72	4.96104226195868e-70	ENSG00000166938	DIS3L	protein_coding	chr15	66293217	66333898	chr15:66293217	DIS3L	protein_coding	chr15	66293217	66333898	chr15:66293217	ENSG00000166938
SYAP1	4425.74274493584	-0.582220780798419	0.0324782498434779	-17.9264826031054	7.32709445418135e-72	1.31579190935088e-69	ENSG00000169895	SYAP1	protein_coding	chrX	16719632	16765336	chrX:16719632	SYAP1	protein_coding	chrX	16719612	16765340	chrX:16719612	ENSG00000169895
MVB12B	256.055719011562	-1.70333481255443	0.0950410494574676	-17.9220960024932	7.92838195538209e-72	1.41314533300258e-69	ENSG00000196814	MVB12B	protein_coding	chr9	126326849	126507041	chr9:126326849	MVB12B	protein_coding	chr9	126326829	126507041	chr9:126326829	ENSG00000196814
STAT6	970.53965960163	0.988254497764804	0.0552649032834928	17.8821356602281	1.62491742287846e-71	2.87477983170587e-69	ENSG00000166888	STAT6	protein_coding	chr12	57095408	57132139	chr12:57095408	STAT6	protein_coding	chr12	57095408	57132139	chr12:57095408	ENSG00000166888
IMPDH2	17478.1322010368	0.273242560137391	0.015289187702119	17.871620485078	1.96210931732761e-71	3.4458102158127e-69	ENSG00000178035	IMPDH2	protein_coding	chr3	49024325	49029408	chr3:49024325	IMPDH2	protein_coding	chr3	49024325	49029447	chr3:49024325	ENSG00000178035
PSMA1	5493.00633805157	-0.431213989991555	0.0242028509077066	-17.8166610055946	5.24767798939077e-71	9.14857964223424e-69	ENSG00000129084	PSMA1	protein_coding	chr11	14504874	14643635	chr11:14504874	PSMA1	protein_coding	chr11	14504874	14643635	chr11:14504874	ENSG00000129084
ME1	859.02465171596	-1.10428076852628	0.0621376924250344	-17.7715123531267	1.17480378173985e-70	2.03326184949816e-68	ENSG00000065833	ME1	protein_coding	chr6	83210389	83431071	chr6:83210389	ME1	protein_coding	chr6	83210402	83431051	chr6:83210402	ENSG00000065833
RAB3C	450.133358833219	1.56857908172055	0.0886515978517335	17.6937485587563	4.68523308424098e-70	8.05051129381377e-68	ENSG00000152932	RAB3C	protein_coding	chr5	58582221	58859394	chr5:58582221	RAB3C	protein_coding	chr5	58582221	58859394	chr5:58582221	ENSG00000152932
KDELR1	6627.52600321822	-0.491490509086754	0.0277783089637188	-17.6933199831814	4.7210099637282e-70	8.05404299812031e-68	ENSG00000105438	KDELR1	protein_coding	chr19	48382570	48391553	chr19:48382570	KDELR1	protein_coding	chr19	48382575	48391551	chr19:48382575	ENSG00000105438
TMEM99	192.739612041398	-2.02800399685594	0.114728165290735	-17.6766009612089	6.35115969035887e-70	1.07582339038675e-67	ENSG00000167920	TMEM99	protein_coding	chr17	40819106	40836274	chr17:40819106	KRT10-AS1	lncRNA	chr17	40819101	40836270	chr17:40819101	ENSG00000167920
TM9SF2	9496.44507060931	0.381836687344771	0.0216227348248144	17.6590376027075	8.67054358992906e-70	1.44816267903402e-67	ENSG00000125304	TM9SF2	protein_coding	chr13	99501417	99564006	chr13:99501417	TM9SF2	protein_coding	chr13	99446311	99564048	chr13:99446311	ENSG00000125304
FAM50A	3443.65109676674	0.521177614410484	0.0295535758549893	17.6350102934328	1.32672014374949e-69	2.20051277175784e-67	ENSG00000071859	FAM50A	protein_coding	chrX	154444126	154450654	chrX:154444126	FAM50A	protein_coding	chrX	154444141	154450654	chrX:154444141	ENSG00000071859
IMPAD1	4891.95740694365	-0.496368406423095	0.0281533322542935	-17.6308936341771	1.42693770055141e-69	2.35041241654965e-67	ENSG00000104331	IMPAD1	protein_coding	chr8	56957933	56993844	chr8:56957933	BPNT2	protein_coding	chr8	56957931	56993867	chr8:56957931	ENSG00000104331
MRC2	897.4787316129	0.949049446334051	0.0538856094331568	17.6122986511141	1.98228954087257e-69	3.24280845165757e-67	ENSG00000011028	MRC2	protein_coding	chr17	62627401	62693597	chr17:62627401	MRC2	protein_coding	chr17	62627670	62693597	chr17:62627670	ENSG00000011028
ACOT9	661.669037586762	-1.25506339972868	0.071312289568634	-17.5995386955114	2.48338711917665e-69	4.03491278601463e-67	ENSG00000123130	ACOT9	protein_coding	chrX	23702253	23766475	chrX:23702253	ACOT9	protein_coding	chrX	23701055	23766475	chrX:23701055	ENSG00000123130
HOXD10	2816.04655517918	0.570986294211354	0.0324550657220723	17.5931331984034	2.78068803440105e-69	4.48742925767802e-67	ENSG00000128710	HOXD10	protein_coding	chr2	176108790	176119942	chr2:176108790	HOXD10	protein_coding	chr2	176108790	176119937	chr2:176108790	ENSG00000128710
IDH3A	3979.42045434372	-0.740752070689182	0.0421167466466041	-17.588064835699	3.04085955437717e-69	4.87435500649291e-67	ENSG00000166411	IDH3A	protein_coding	chr15	78131498	78171949	chr15:78131498	IDH3A	protein_coding	chr15	78131498	78171945	chr15:78131498	ENSG00000166411
CRMP1	955.997425348505	0.997819563304412	0.0569770758568556	17.5126495752651	1.14727494268255e-68	1.82676764873533e-66	ENSG00000072832	CRMP1	protein_coding	chr4	5748084	5893058	chr4:5748084	CRMP1	protein_coding	chr4	5748084	5893086	chr4:5748084	ENSG00000072832
SHMT2	8507.90401594234	0.444794570190475	0.0254086443545995	17.505639576161	1.29761296392352e-68	2.05246278346684e-66	ENSG00000182199	SHMT2	protein_coding	chr12	57229327	57234935	chr12:57229327	SHMT2	protein_coding	chr12	57229573	57234935	chr12:57229573	ENSG00000182199
NEFL	1206.95518496877	-0.922921346313169	0.0528766999853001	-17.4542160643486	3.19736995838729e-68	5.02407790040276e-66	ENSG00000277586	NEFL	protein_coding	chr8	24950955	24957110	chr8:24950955	NEFL	protein_coding	chr8	24950955	24956721	chr8:24950955	ENSG00000277586
CNN2	1721.78857947989	0.791052769327326	0.045690266468728	17.313376140381	3.72894404191874e-67	5.82105225471811e-65	ENSG00000064666	CNN2	protein_coding	chr19	1026581	1039068	chr19:1026581	CNN2	protein_coding	chr19	1026586	1039068	chr19:1026586	ENSG00000064666
POLR1A	5915.83907770531	-0.49449437921846	0.0285633038855604	-17.3122262466438	3.80417428275902e-67	5.89992847853354e-65	ENSG00000068654	POLR1A	protein_coding	chr2	86020216	86106155	chr2:86020216	POLR1A	protein_coding	chr2	86020216	86106155	chr2:86020216	ENSG00000068654
ATP5G3	7466.17529461196	-0.455192606321794	0.0263677338655842	-17.2632433504618	8.89702560054685e-67	1.37094554479652e-64	ENSG00000154518	ATP5G3	protein_coding	chr2	175176258	175184607	chr2:175176258	ATP5MC3	protein_coding	chr2	175176258	175181710	chr2:175176258	ENSG00000154518
PABPN1	6890.81055524895	0.377751217448605	0.0219326843480826	17.2232095011037	1.77846567020494e-66	2.72287654276761e-64	ENSG00000100836	PABPN1	protein_coding	chr14	23321289	23326185	chr14:23321289	PABPN1	protein_coding	chr14	23321457	23326163	chr14:23321457	ENSG00000100836
GAL	1309.1441008722	-0.825252178904369	0.0480491257646384	-17.1751757346584	4.07417076900017e-66	6.19792959533758e-64	ENSG00000069482	GAL	protein_coding	chr11	68683779	68691175	chr11:68683779	GAL	protein_coding	chr11	68683779	68691175	chr11:68683779	ENSG00000069482
TARDBP	11248.9351161239	-0.369323503468589	0.0216414853076999	-17.0655340064476	2.67928149514006e-65	4.050124001894e-63	ENSG00000120948	TARDBP	protein_coding	chr1	11012344	11026420	chr1:11012344	TARDBP	protein_coding	chr1	11012344	11030528	chr1:11012344	ENSG00000120948
GPX3	1577.35651230395	0.733329026949592	0.0429870549876899	17.0592990647904	2.98110722243774e-65	4.47803552834611e-63	ENSG00000211445	GPX3	protein_coding	chr5	151020438	151028993	chr5:151020438	GPX3	protein_coding	chr5	151020591	151028988	chr5:151020591	ENSG00000211445
SCD	55339.887205705	0.306522672036669	0.017969252879276	17.058175656829	3.03898662948146e-65	4.53644729115845e-63	ENSG00000099194	SCD	protein_coding	chr10	100347124	100364834	chr10:100347124	SCD	protein_coding	chr10	100347233	100364826	chr10:100347233	ENSG00000099194
FURIN	1180.24266434423	-0.773119984083055	0.0454393963068172	-17.014310200399	6.43263385484053e-65	9.54267248378951e-63	ENSG00000140564	FURIN	protein_coding	chr15	90868592	90883458	chr15:90868592	FURIN	protein_coding	chr15	90868588	90883564	chr15:90868588	ENSG00000140564
H1F0	7294.57988881519	0.41957507497982	0.0247320360197042	16.9648416590345	1.49502120131313e-64	2.20414113408412e-62	ENSG00000189060	H1F0	protein_coding	chr22	37805093	37807436	chr22:37805093	H1-0	protein_coding	chr22	37805229	37807432	chr22:37805229	ENSG00000189060
GEMIN4	3342.70861098623	-0.675379437086585	0.0398117046101466	-16.9643436195509	1.50775016413035e-64	2.20927024049627e-62	ENSG00000179409	GEMIN4	protein_coding	chr17	744414	753999	chr17:744414	GEMIN4	protein_coding	chr17	744421	753999	chr17:744421	ENSG00000179409
DDX17	41542.2434564876	0.292735615793612	0.0172565639337432	16.9637256244971	1.52369522326055e-64	2.21902053124115e-62	ENSG00000100201	DDX17	protein_coding	chr22	38483440	38507660	chr22:38483440	DDX17	protein_coding	chr22	38483438	38507660	chr22:38483438	ENSG00000100201
CD9	716.547334010588	-1.07807028544853	0.0639347540879307	-16.8620385082868	8.55855834660811e-64	1.23886428818417e-61	ENSG00000010278	CD9	protein_coding	chr12	6199715	6238271	chr12:6199715	CD9	protein_coding	chr12	6199715	6238271	chr12:6199715	ENSG00000010278
RAPGEF1	1482.66522179202	-0.747211225774948	0.0443451437552294	-16.8498997297045	1.05092707938834e-63	1.51206881711512e-61	ENSG00000107263	RAPGEF1	protein_coding	chr9	131576770	131740074	chr9:131576770	RAPGEF1	protein_coding	chr9	131576770	131740076	chr9:131576770	ENSG00000107263
TTC26	1426.29680397676	-0.681372133737704	0.0405696622399297	-16.7951147758652	2.6499135597941e-63	3.78985242288158e-61	ENSG00000105948	TTC26	protein_coding	chr7	139133744	139191986	chr7:139133744	TTC26	protein_coding	chr7	139133744	139191986	chr7:139133744	ENSG00000105948
CEP192	1130.60245577121	-0.981753201043165	0.0584778638440281	-16.788458683472	2.96444055348905e-63	4.21444632021027e-61	ENSG00000101639	CEP192	protein_coding	chr18	12991362	13125052	chr18:12991362	CEP192	protein_coding	chr18	12991362	13125052	chr18:12991362	ENSG00000101639
TARSL2	1093.47190890951	-0.836381324116219	0.0498916034459689	-16.7639696130832	4.47708325964724e-63	6.32725778540915e-61	ENSG00000185418	TARSL2	protein_coding	chr15	101653598	101724604	chr15:101653598	TARS3	protein_coding	chr15	101653596	101724473	chr15:101653596	ENSG00000185418
QPRT	1871.2945823505	0.952814201700976	0.0568570421481573	16.75806840634	4.94428137466166e-63	6.94642449131877e-61	ENSG00000103485	QPRT	protein_coding	chr16	29679008	29698699	chr16:29679008	QPRT	protein_coding	chr16	29663279	29698699	chr16:29663279	ENSG00000103485
