baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
VLDLR	1097.07311415397	0.411011719493278	0.0745415043857399	5.51386402622572	3.51039848245116e-08	5.27670204540694e-06	ENSG00000147852	VLDLR	protein_coding	chr9	2621834	2660053	chr9:2621834	VLDLR	protein_coding	chr9	2621182	2660056	chr9:2621182	ENSG00000147852
CSPG4	3504.07081768138	-0.442907618100349	0.0804621807102484	-5.50454405027002	3.70124911615804e-08	5.50738391213375e-06	ENSG00000173546	CSPG4	protein_coding	chr15	75674322	75712848	chr15:75674322	CSPG4	protein_coding	chr15	75674322	75712848	chr15:75674322	ENSG00000173546
AP5B1	428.557582880833	-0.396650234390033	0.0722269275875572	-5.4917223761068	3.98032736818964e-08	5.80536658027739e-06	ENSG00000254470	AP5B1	protein_coding	chr11	65775893	65780802	chr11:65775893	AP5B1	protein_coding	chr11	65773898	65780976	chr11:65773898	ENSG00000254470
CUL1	2093.82487318762	-0.198165652843595	0.0360732762888363	-5.4934198728415	3.94224014900169e-08	5.80536658027739e-06	ENSG00000055130	CUL1	protein_coding	chr7	148697914	148801036	chr7:148697914	CUL1	protein_coding	chr7	148697914	148801110	chr7:148697914	ENSG00000055130
PHKA1	152.270611425159	-0.79787223978663	0.14609108408363	-5.46147114172885	4.72205016436083e-08	6.81965891874504e-06	ENSG00000067177	PHKA1	protein_coding	chrX	72578814	72714319	chrX:72578814	PHKA1	protein_coding	chrX	72578814	72714319	chrX:72578814	ENSG00000067177
SMARCE1	3858.47705323264	-0.203257093837553	0.0372808431315757	-5.45205195923802	4.97919018320644e-08	7.12120879503049e-06	ENSG00000073584	SMARCE1	protein_coding	chr17	40624962	40648508	chr17:40624962	SMARCE1	protein_coding	chr17	40624962	40648654	chr17:40624962	ENSG00000073584
LRBA	2292.10709553499	0.25677866405999	0.0471611776760552	5.44470424008013	5.18915330524704e-08	7.29930332098828e-06	ENSG00000198589	LRBA	protein_coding	chr4	150264531	151015727	chr4:150264531	LRBA	protein_coding	chr4	150264435	151015727	chr4:150264435	ENSG00000198589
RNF130	810.79120156399	-0.361294342590856	0.0663627243674278	-5.44423614362925	5.20281616118233e-08	7.29930332098828e-06	ENSG00000113269	RNF130	protein_coding	chr5	179911651	180072118	chr5:179911651	RNF130	protein_coding	chr5	179911651	180072113	chr5:179911651	ENSG00000113269
PGRMC2	5063.1550021966	0.276102667514906	0.0510077903620024	5.41295095426414	6.19944751792478e-08	8.61547748929717e-06	ENSG00000164040	PGRMC2	protein_coding	chr4	128269237	128288829	chr4:128269237	PGRMC2	protein_coding	chr4	128269237	128288829	chr4:128269237	ENSG00000164040
RGN	48.3832653609608	-0.983761416082406	0.182544974095392	-5.38914544734781	7.07934955939194e-08	9.74634564106566e-06	ENSG00000130988	RGN	protein_coding	chrX	47078355	47093314	chrX:47078355	RGN	protein_coding	chrX	47078355	47093314	chrX:47078355	ENSG00000130988
ZFYVE9	1870.46022239338	-0.224564135370666	0.0418201604466426	-5.36975786253097	7.88424288649152e-08	1.07539612926765e-05	ENSG00000157077	ZFYVE9	protein_coding	chr1	52142094	52346686	chr1:52142094	ZFYVE9	protein_coding	chr1	52142089	52348671	chr1:52142089	ENSG00000157077
MAPK12	381.894469399186	-0.364391280587783	0.0679004029569081	-5.36655549480374	8.02545154796784e-08	1.0846140069093e-05	ENSG00000188130	MAPK12	protein_coding	chr22	50245450	50261825	chr22:50245450	MAPK12	protein_coding	chr22	50245450	50261716	chr22:50245450	ENSG00000188130
RAB13	2904.85400067733	0.308049143584987	0.0575850989424851	5.3494593087816	8.82173924056716e-08	1.18010113406775e-05	ENSG00000143545	RAB13	protein_coding	chr1	153981617	153986358	chr1:153981617	RAB13	protein_coding	chr1	153981617	153986358	chr1:153981617	ENSG00000143545
TFRC	6028.16631954432	0.328404175066587	0.0614066961654749	5.34801895515798	8.89221545594462e-08	1.18010113406775e-05	ENSG00000072274	TFRC	protein_coding	chr3	196027183	196082189	chr3:196027183	TFRC	protein_coding	chr3	196012511	196082153	chr3:196012511	ENSG00000072274
PTPRU	160.459373824414	-0.635871900401923	0.119017433789846	-5.34267863248259	9.15830459690213e-08	1.2045623662229e-05	ENSG00000060656	PTPRU	protein_coding	chr1	29236516	29326813	chr1:29236516	PTPRU	protein_coding	chr1	29236516	29326813	chr1:29236516	ENSG00000060656
SLC6A8	1210.84161451019	-0.469724344517825	0.0880283480916512	-5.33605769846742	9.49891860093095e-08	1.23830592840986e-05	ENSG00000130821	SLC6A8	protein_coding	chrX	153688099	153696593	chrX:153688099	SLC6A8	protein_coding	chrX	153687926	153696588	chrX:153687926	ENSG00000130821
SLC4A3	155.230477690761	-0.613591055809811	0.115180818108083	-5.32719827735581	9.97392677304056e-08	1.28882381836544e-05	ENSG00000114923	SLC4A3	protein_coding	chr2	219627327	219641980	chr2:219627327	SLC4A3	protein_coding	chr2	219627394	219641980	chr2:219627394	ENSG00000114923
NAE1	1125.29597033687	-0.390286602184956	0.073399898862467	-5.31726348719165	1.05339474688421e-07	1.34935287098707e-05	ENSG00000159593	NAE1	protein_coding	chr16	66802875	66873256	chr16:66802875	NAE1	protein_coding	chr16	66802875	66873256	chr16:66802875	ENSG00000159593
ARAP3	104.387856916607	-0.745153736794158	0.140679271812769	-5.29682679752484	1.17832363781037e-07	1.48357995799868e-05	ENSG00000120318	ARAP3	protein_coding	chr5	141653401	141682221	chr5:141653401	ARAP3	protein_coding	chr5	141653401	141682230	chr5:141653401	ENSG00000120318
CHD1L	1168.68643886767	-0.24738759318397	0.046693917019416	-5.29806897718825	1.17033758510616e-07	1.48357995799868e-05	ENSG00000131778	CHD1L	protein_coding	chr1	147242641	147295766	chr1:147242641	CHD1L	protein_coding	chr1	147242654	147295765	chr1:147242654	ENSG00000131778
KLC2	1157.33703703142	-0.316445504636629	0.0599520719341778	-5.27830806221441	1.30382137837554e-07	1.62767734956356e-05	ENSG00000174996	KLC2	protein_coding	chr11	66257294	66267860	chr11:66257294	KLC2	protein_coding	chr11	66257294	66267860	chr11:66257294	ENSG00000174996
RAPGEF1	1980.40444666615	-0.27640684621754	0.0524488755023745	-5.27002425828988	1.36405730146033e-07	1.68856538721111e-05	ENSG00000107263	RAPGEF1	protein_coding	chr9	131576770	131740074	chr9:131576770	RAPGEF1	protein_coding	chr9	131576770	131740076	chr9:131576770	ENSG00000107263
TCEAL7	86.1311990775444	-0.876639100587389	0.166483262086688	-5.26562904642584	1.39710139196536e-07	1.71505838375348e-05	ENSG00000182916	TCEAL7	protein_coding	chrX	103330196	103332326	chrX:103330196	TCEAL7	protein_coding	chrX	103330229	103332326	chrX:103330229	ENSG00000182916
KBTBD11	588.660980696378	0.34682338083069	0.06588873917743	5.26377322074321	1.41128516870397e-07	1.71815221654365e-05	ENSG00000176595	KBTBD11	protein_coding	chr8	1973878	2006936	chr8:1973878	KBTBD11	protein_coding	chr8	1973677	2006936	chr8:1973677	ENSG00000176595
NENF	853.552654050276	-0.277211628618052	0.0528288599521983	-5.24735208878034	1.54300840256889e-07	1.86311940805265e-05	ENSG00000117691	NENF	protein_coding	chr1	212432887	212446379	chr1:212432887	NENF	protein_coding	chr1	212432920	212446379	chr1:212432920	ENSG00000117691
SMARCD2	1447.24941200981	-0.277913948721458	0.0529908855971746	-5.24456131633844	1.56654603358769e-07	1.87616175778701e-05	ENSG00000108604	SMARCD2	protein_coding	chr17	63832081	63843065	chr17:63832081	SMARCD2	protein_coding	chr17	63832081	63843065	chr17:63832081	ENSG00000108604
RAB11FIP3	980.236390274738	-0.303744753520649	0.0580475910109564	-5.23268490958251	1.67065389043102e-07	1.9735334426077e-05	ENSG00000090565	RAB11FIP3	protein_coding	chr16	425619	523011	chr16:425619	RAB11FIP3	protein_coding	chr16	425649	523011	chr16:425649	ENSG00000090565
RNASET2	236.347795838127	-0.506638203076214	0.0968299995393841	-5.23224419587182	1.6746431357407e-07	1.9735334426077e-05	ENSG00000026297	RNASET2	protein_coding	chr6	166929504	166957191	chr6:166929504	RNASET2	protein_coding	chr6	166922113	166957191	chr6:166922113	ENSG00000026297
UNC119	355.014213803906	-0.502537099232965	0.0961683896931533	-5.225595446034	1.73595543187769e-07	2.02955233865002e-05	ENSG00000109103	UNC119	protein_coding	chr17	28546707	28552668	chr17:28546707	UNC119	protein_coding	chr17	28546708	28552631	chr17:28546708	ENSG00000109103
GP1BB	49.0070692611007	-0.989909910814728	0.190254380608519	-5.20308603485791	1.96006071026718e-07	2.27351608842093e-05	ENSG00000203618	GP1BB	protein_coding	chr22	19722945	19724771	chr22:19722945	GP1BB	protein_coding	chr22	19723539	19724771	chr22:19723539	ENSG00000203618
RGAG4	629.078441011203	-0.377587468558566	0.0726821062227146	-5.19505402611134	2.04660396371893e-07	2.3553533585581e-05	ENSG00000242732	RGAG4	protein_coding	chrX	72127110	72131901	chrX:72127110	RTL5	protein_coding	chrX	72127110	72131901	chrX:72127110	ENSG00000242732
FZD4	1088.4098322318	0.301028032211368	0.058081942786024	5.18281616922434	2.18560432282341e-07	2.47662594457782e-05	ENSG00000174804	FZD4	protein_coding	chr11	86945679	86955391	chr11:86945679	FZD4	protein_coding	chr11	86945679	86955395	chr11:86945679	ENSG00000174804
PRKCD	671.757640365218	-0.335407920435695	0.0647060169728292	-5.1835661678347	2.17682950828011e-07	2.47662594457782e-05	ENSG00000163932	PRKCD	protein_coding	chr3	53156009	53192717	chr3:53156009	PRKCD	protein_coding	chr3	53156009	53192717	chr3:53156009	ENSG00000163932
ZSWIM8	1683.17198699969	-0.220113848419959	0.0425708836012456	-5.17052571616152	2.33436345359441e-07	2.62500061335109e-05	ENSG00000214655	ZSWIM8	protein_coding	chr10	73785582	73801797	chr10:73785582	ZSWIM8	protein_coding	chr10	73785606	73801797	chr10:73785606	ENSG00000214655
TWSG1	5341.42522403203	-0.212060401772016	0.0410573536958472	-5.16497978274389	2.40464912400816e-07	2.68355198831547e-05	ENSG00000128791	TWSG1	protein_coding	chr18	9334767	9402420	chr18:9334767	TWSG1	protein_coding	chr18	9334767	9402420	chr18:9334767	ENSG00000128791
ARL8A	1212.55479891827	-0.24076466647988	0.0467097983240624	-5.15447882710833	2.54337294217844e-07	2.81702457227298e-05	ENSG00000143862	ARL8A	protein_coding	chr1	202133404	202144743	chr1:202133404	ARL8A	protein_coding	chr1	202133404	202144743	chr1:202133404	ENSG00000143862
INSR	443.80639215048	-0.468659341210446	0.0914848311315802	-5.12280927246163	3.01016794026471e-07	3.30916297970443e-05	ENSG00000171105	INSR	protein_coding	chr19	7112255	7294034	chr19:7112255	INSR	protein_coding	chr19	7112255	7294414	chr19:7112255	ENSG00000171105
MPP1	807.986752557218	-0.403436004355281	0.0792392210738185	-5.09136761931877	3.55490027401457e-07	3.87905451381546e-05	ENSG00000130830	MPP1	protein_coding	chrX	154778684	154821007	chrX:154778684	MPP1	protein_coding	chrX	154778684	154821007	chrX:154778684	ENSG00000130830
PTGFRN	230.72679389454	-0.723520546021445	0.14251505714266	-5.07680072918322	3.83843062804291e-07	4.15764129277207e-05	ENSG00000134247	PTGFRN	protein_coding	chr1	116910057	116990358	chr1:116910057	PTGFRN	protein_coding	chr1	116909916	116990353	chr1:116909916	ENSG00000134247
TMX1	1986.38628827182	0.201053756810281	0.0396521325604713	5.0704399442745	3.96897146832123e-07	4.2676582992584e-05	ENSG00000139921	TMX1	protein_coding	chr14	51240162	51257546	chr14:51240162	TMX1	protein_coding	chr14	51240162	51257655	chr14:51240162	ENSG00000139921
TSPAN17	2469.27233057819	-0.346953130578375	0.0684628550065107	-5.06775726115103	4.02530268438476e-07	4.29686477128057e-05	ENSG00000048140	TSPAN17	protein_coding	chr5	176647387	176659054	chr5:176647387	TSPAN17	protein_coding	chr5	176647387	176659054	chr5:176647387	ENSG00000048140
DPP7	1072.8593317351	-0.308461988315844	0.0614994408350168	-5.01568768963848	5.28441085185091e-07	5.60033498263423e-05	ENSG00000176978	DPP7	protein_coding	chr9	137110542	137115177	chr9:137110542	DPP7	protein_coding	chr9	137110546	137115177	chr9:137110546	ENSG00000176978
TTLL7	367.470582019563	0.491878804709263	0.0983829514753274	4.99963456404961	5.74390738564866e-07	6.04382140699931e-05	ENSG00000137941	TTLL7	protein_coding	chr1	83865028	83999150	chr1:83865028	TTLL7	protein_coding	chr1	83865024	83999150	chr1:83865024	ENSG00000137941
EIF2AK4	6074.12107393465	-0.136400598898836	0.0273078443957626	-4.99492369013212	5.88590362364589e-07	6.14930824680337e-05	ENSG00000128829	EIF2AK4	protein_coding	chr15	39934146	40035591	chr15:39934146	EIF2AK4	protein_coding	chr15	39934115	40035591	chr15:39934115	ENSG00000128829
MAGED4B	3542.55655708296	0.346950713013914	0.0695164744419627	4.99091353235373	6.00943964565521e-07	6.23415883240471e-05	ENSG00000187243	MAGED4B	protein_coding	chrX	52061827	52069248	chrX:52061827	MAGED4B	protein_coding	chrX	52061827	52069219	chrX:52061827	ENSG00000187243
FURIN	5636.09761291797	-0.244751465135754	0.0490603206294211	-4.98878649783993	6.07597516825604e-07	6.25910421004054e-05	ENSG00000140564	FURIN	protein_coding	chr15	90868592	90883458	chr15:90868592	FURIN	protein_coding	chr15	90868588	90883564	chr15:90868588	ENSG00000140564
HLTF	1461.36647617169	0.293421960158293	0.0589910061837761	4.97401178824088	6.55813183064169e-07	6.70887777758213e-05	ENSG00000071794	HLTF	protein_coding	chr3	149030127	149086554	chr3:149030127	HLTF	protein_coding	chr3	149030127	149086554	chr3:149030127	ENSG00000071794
MSH6	2081.27501657926	-0.278890736292232	0.0562576633153054	-4.95738215661647	7.14493521625688e-07	7.25876142556414e-05	ENSG00000116062	MSH6	protein_coding	chr2	47695530	47810101	chr2:47695530	MSH6	protein_coding	chr2	47695530	47810063	chr2:47695530	ENSG00000116062
AC013461.1	7194.03015828169	-0.247802760182015	0.0500749759088242	-4.94863463605477	7.47358856155669e-07	7.5406461027597e-05	ENSG00000091436	AC013461.1	protein_coding	chr2	173075435	173268010	chr2:173075435	MAP3K20	protein_coding	chr2	173075435	173268015	chr2:173075435	ENSG00000091436
CRAT	1865.33658707171	-0.34237265122857	0.0694181837298895	-4.93203124646366	8.13788946950838e-07	8.15505100512435e-05	ENSG00000095321	CRAT	protein_coding	chr9	129094810	129111189	chr9:129094810	CRAT	protein_coding	chr9	129094142	129111189	chr9:129094142	ENSG00000095321
UNC45A	2474.24614376237	-0.216218542297527	0.0438658860845812	-4.92908183549784	8.26169652173123e-07	8.22317915281235e-05	ENSG00000140553	UNC45A	protein_coding	chr15	90930180	90954093	chr15:90930180	UNC45A	protein_coding	chr15	90930180	90954093	chr15:90930180	ENSG00000140553
MYPN	448.87493788521	-0.504628215211627	0.102652326832635	-4.91589650991914	8.83770780966057e-07	8.72635940739707e-05	ENSG00000138347	MYPN	protein_coding	chr10	68106117	68212017	chr10:68106117	MYPN	protein_coding	chr10	68087897	68212017	chr10:68087897	ENSG00000138347
SEC61A2	277.614873732521	-0.424568925747317	0.0864080672308615	-4.91353341595955	8.94494786855582e-07	8.72635940739707e-05	ENSG00000065665	SEC61A2	protein_coding	chr10	12129637	12169961	chr10:12129637	SEC61A2	protein_coding	chr10	12129637	12169961	chr10:12129637	ENSG00000065665
TWIST1	1126.28024554896	0.280759059931829	0.0571301846561249	4.91437340211237	8.90668553119277e-07	8.72635940739707e-05	ENSG00000122691	TWIST1	protein_coding	chr7	19020991	19117672	chr7:19020991	TWIST1	protein_coding	chr7	19020991	19117636	chr7:19020991	ENSG00000122691
KLHL22	453.400874042347	-0.344693218163689	0.0703910608489434	-4.89683226828174	9.73939018222437e-07	9.43887873515442e-05	ENSG00000099910	KLHL22	protein_coding	chr22	20441519	20495883	chr22:20441519	KLHL22	protein_coding	chr22	20441519	20495844	chr22:20441519	ENSG00000099910
TXNRD3	397.780081683365	-0.380181984981898	0.0777883581802291	-4.88738924275852	1.02181945561841e-06	9.83818457563062e-05	ENSG00000197763	TXNRD3	protein_coding	chr3	126571779	126655155	chr3:126571779	TXNRD3	protein_coding	chr3	126571779	126655124	chr3:126571779	ENSG00000197763
TEAD3	953.978599873548	-0.237497881550342	0.0486097731785711	-4.88580517909184	1.03007016294016e-06	9.85322309757887e-05	ENSG00000007866	TEAD3	protein_coding	chr6	35473597	35497076	chr6:35473597	TEAD3	protein_coding	chr6	35473597	35497079	chr6:35473597	ENSG00000007866
PLCG1	1694.60242847422	-0.251721179678626	0.0515525373670222	-4.88280873328361	1.04585306791657e-06	9.9396526086961e-05	ENSG00000124181	PLCG1	protein_coding	chr20	41136960	41196801	chr20:41136960	PLCG1	protein_coding	chr20	41136960	41196801	chr20:41136960	ENSG00000124181
ZNF664	4097.23526987641	0.166384320781646	0.034104372666919	4.87867999821144	1.06798173044099e-06	0.000100848967122604	ENSG00000179195	ZNF664	protein_coding	chr12	123971845	124015439	chr12:123971845	ZNF664	protein_coding	chr12	123971845	124015439	chr12:123971845	ENSG00000179195
BHMT2	243.271584227683	-0.474478715906197	0.0974130283598574	-4.87079319773743	1.11151129213357e-06	0.00010325598780925	ENSG00000132840	BHMT2	protein_coding	chr5	79069717	79089466	chr5:79069717	BHMT2	protein_coding	chr5	79069767	79090069	chr5:79069767	ENSG00000132840
BTRC	1068.0261093055	-0.263198582159565	0.0540419690683406	-4.87026262545556	1.1145001738966e-06	0.00010325598780925	ENSG00000166167	BTRC	protein_coding	chr10	101354033	101557321	chr10:101354033	BTRC	protein_coding	chr10	101354033	101557321	chr10:101354033	ENSG00000166167
TBC1D2B	1797.28798468092	-0.23454477903234	0.0481427048177952	-4.8718654242635	1.10549462774193e-06	0.00010325598780925	ENSG00000167202	TBC1D2B	protein_coding	chr15	77984036	78077724	chr15:77984036	TBC1D2B	protein_coding	chr15	77984036	78077724	chr15:77984036	ENSG00000167202
AKT1	6055.63064126197	-0.293208848176096	0.0603683233913213	-4.85699836776068	1.19178576227688e-06	0.000109066414859768	ENSG00000142208	AKT1	protein_coding	chr14	104769349	104795751	chr14:104769349	AKT1	protein_coding	chr14	104769349	104795751	chr14:104769349	ENSG00000142208
CTNNA1	20588.5170967521	-0.0963946811210975	0.0198511336148302	-4.85587790558641	1.19854537740587e-06	0.000109066414859768	ENSG00000044115	CTNNA1	protein_coding	chr5	138610967	138935034	chr5:138610967	CTNNA1	protein_coding	chr5	138610967	138935034	chr5:138610967	ENSG00000044115
LRRK1	804.895970081619	-0.394964801439275	0.0813399058662591	-4.85573221695984	1.19942700477106e-06	0.000109066414859768	ENSG00000154237	LRRK1	protein_coding	chr15	100919215	101078254	chr15:100919215	LRRK1	protein_coding	chr15	100919327	101078257	chr15:100919327	ENSG00000154237
PLOD2	6624.7370427533	0.320034585397585	0.0659355517972604	4.8537484964353	1.21149365025353e-06	0.000109487809582115	ENSG00000152952	PLOD2	protein_coding	chr3	146069440	146163653	chr3:146069440	PLOD2	protein_coding	chr3	146069440	146163653	chr3:146069440	ENSG00000152952
CARS2	1536.77779148885	-0.401213030666848	0.0826939387568747	-4.85178281139129	1.22356574291605e-06	0.000109546097141167	ENSG00000134905	CARS2	protein_coding	chr13	110641412	110713603	chr13:110641412	CARS2	protein_coding	chr13	110641412	110713603	chr13:110641412	ENSG00000134905
RUNX3	169.102771780259	-0.529769238819402	0.109203184832347	-4.85122516923588	1.22701147432574e-06	0.000109546097141167	ENSG00000020633	RUNX3	protein_coding	chr1	24899511	24965121	chr1:24899511	RUNX3	protein_coding	chr1	24899511	24965121	chr1:24899511	ENSG00000020633
LPIN1	1405.01934672498	-0.282968573056043	0.0583616462379045	-4.84853651835924	1.2437563691335e-06	0.000110372138998226	ENSG00000134324	LPIN1	protein_coding	chr2	11677595	11827409	chr2:11677595	LPIN1	protein_coding	chr2	11677595	11827409	chr2:11677595	ENSG00000134324
