baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
RHBDF1	1433.18589169993	-0.337891991292866	0.0585928176303794	-5.76678174830894	8.07995786109220e-09	1.23679914979738e-06	ENSG00000007384	RHBDF1	protein_coding	chr16	58059	76355	chr16:58059	RHBDF1	protein_coding	chr16	58059	76355	chr16:58059	ENSG00000007384
SCARF2	2323.47733486659	-0.433552098306845	0.0751744463275988	-5.76728023266697	8.05610346488894e-09	1.23679914979738e-06	ENSG00000244486	SCARF2	protein_coding	chr22	20424585	20437859	chr22:20424585	SCARF2	protein_coding	chr22	20424584	20437826	chr22:20424584	ENSG00000244486
DGKQ	535.851216959064	-0.462964095772051	0.0803476305122154	-5.76201305278898	8.31165686140621e-09	1.25966862948064e-06	ENSG00000145214	DGKQ	protein_coding	chr4	958887	986895	chr4:958887	DGKQ	protein_coding	chr4	958887	986895	chr4:958887	ENSG00000145214
RNASET2	425.536556906034	-0.589914244929563	0.103191516906791	-5.71669321871111	1.08616951934861e-08	1.62999968947737e-06	ENSG00000026297	RNASET2	protein_coding	chr6	166929504	166957191	chr6:166929504	RNASET2	protein_coding	chr6	166922113	166957191	chr6:166922113	ENSG00000026297
ADAL	614.153001929851	0.418593988392567	0.0733438462050068	5.70728166099356	1.14794733536073e-08	1.70598348178318e-06	ENSG00000168803	ADAL	protein_coding	chr15	43330674	43354555	chr15:43330674	ADAL	protein_coding	chr15	43330672	43354569	chr15:43330672	ENSG00000168803
SV2A	889.280160600122	0.533290247954621	0.0935883985769495	5.69825166434644	1.21042284760181e-08	1.78153293540778e-06	ENSG00000159164	SV2A	protein_coding	chr1	149903318	149917882	chr1:149903318	SV2A	protein_coding	chr1	149903318	149917844	chr1:149903318	ENSG00000159164
BRI3BP	732.610177992049	-0.533982651826077	0.0937892548423852	-5.69343100895136	1.24511541483018e-08	1.81514110998148e-06	ENSG00000184992	BRI3BP	protein_coding	chr12	124993700	125031231	chr12:124993700	BRI3BP	protein_coding	chr12	124993645	125031231	chr12:124993645	ENSG00000184992
HAGH	1259.99500497805	-0.417237516971504	0.0733869017977706	-5.68544940241882	1.30469109512634e-08	1.86643986851391e-06	ENSG00000063854	HAGH	protein_coding	chr16	1795620	1827194	chr16:1795620	HAGH	protein_coding	chr16	1795620	1827157	chr16:1795620	ENSG00000063854
KDM1B	1908.44781990335	0.355909210999399	0.0625933198254767	5.68605742580436	1.30005694882808e-08	1.86643986851391e-06	ENSG00000165097	KDM1B	protein_coding	chr6	18155329	18223853	chr6:18155329	KDM1B	protein_coding	chr6	18155329	18223854	chr6:18155329	ENSG00000165097
ACSS2	1234.42233251542	-0.385157786512158	0.0677947018513663	-5.68123726477301	1.33723815634851e-08	1.87789949167217e-06	ENSG00000131069	ACSS2	protein_coding	chr20	34872146	34927962	chr20:34872146	ACSS2	protein_coding	chr20	34872146	34927962	chr20:34872146	ENSG00000131069
SLC2A6	640.807408932917	-0.505828473974199	0.0890291835105919	-5.68160297588285	1.3343813318318e-08	1.87789949167217e-06	ENSG00000160326	SLC2A6	protein_coding	chr9	133471095	133479137	chr9:133471095	SLC2A6	protein_coding	chr9	133471094	133479127	chr9:133471094	ENSG00000160326
CEP170B	2683.93884964835	-0.593026385763989	0.104428338846409	-5.67878788760781	1.35652570128131e-08	1.88766717359209e-06	ENSG00000099814	CEP170B	protein_coding	chr14	104865280	104896770	chr14:104865280	CEP170B	protein_coding	chr14	104865268	104896747	chr14:104865268	ENSG00000099814
TNFSF12	757.470000910732	-0.599011583962139	0.105542851677375	-5.67552964925758	1.38260192760733e-08	1.90662051404373e-06	ENSG00000239697	TNFSF12	protein_coding	chr17	7548891	7557890	chr17:7548891	TNFSF12	protein_coding	chr17	7548508	7557890	chr17:7548508	ENSG00000239697
MAPK12	637.239946285709	-0.527340895185527	0.0930214332290036	-5.66902569526422	1.43611830041707e-08	1.96273775218608e-06	ENSG00000188130	MAPK12	protein_coding	chr22	50245450	50261825	chr22:50245450	MAPK12	protein_coding	chr22	50245450	50261716	chr22:50245450	ENSG00000188130
OXCT1	3748.05779205017	0.276857277158612	0.0489982029512821	5.65035573720706	1.60116133424977e-08	2.16893597728861e-06	ENSG00000083720	OXCT1	protein_coding	chr5	41730065	41870519	chr5:41730065	OXCT1	protein_coding	chr5	41730065	41870425	chr5:41730065	ENSG00000083720
SMARCE1	6069.1260054548	-0.232261222090691	0.041198019621003	-5.6376792920474	1.72357116426566e-08	2.31427226415917e-06	ENSG00000073584	SMARCE1	protein_coding	chr17	40624962	40648508	chr17:40624962	SMARCE1	protein_coding	chr17	40624962	40648654	chr17:40624962	ENSG00000073584
NLGN4Y	1276.15823207747	-0.533835008978803	0.09485092820568	-5.62814744228128	1.82155357868212e-08	2.40366557145579e-06	ENSG00000165246	NLGN4Y	protein_coding	chrY	14522638	14845650	chrY:14522638	NLGN4Y	protein_coding	chrY	14522573	14845654	chrY:14522573	ENSG00000165246
TFRC	11378.1954982705	0.321737269117195	0.057165226336674	5.62819898975519	1.82100942825648e-08	2.40366557145579e-06	ENSG00000072274	TFRC	protein_coding	chr3	196027183	196082189	chr3:196027183	TFRC	protein_coding	chr3	196012511	196082153	chr3:196012511	ENSG00000072274
ELP4	667.689935525101	0.402513573725581	0.0716722451322528	5.61603132402013	1.95393254144479e-08	2.55631157366627e-06	ENSG00000109911	ELP4	protein_coding	chr11	31509750	31783998	chr11:31509750	ELP4	protein_coding	chr11	31509755	31790324	chr11:31509755	ENSG00000109911
ZDHHC1	311.452847025142	-0.583299516011106	0.103921903416615	-5.61286405304472	1.99004944691919e-08	2.5814988884739e-06	ENSG00000159714	ZDHHC1	protein_coding	chr16	67394419	67416833	chr16:67394419	ZDHHC1	protein_coding	chr16	67394152	67416833	chr16:67394152	ENSG00000159714
KBTBD11	739.601945928858	0.525732174211885	0.0940820842860057	5.58801580770342	2.29678741543674e-08	2.94659059135055e-06	ENSG00000176595	KBTBD11	protein_coding	chr8	1973878	2006936	chr8:1973878	KBTBD11	protein_coding	chr8	1973677	2006936	chr8:1973677	ENSG00000176595
KLHL22	738.916781438398	-0.47003947154465	0.0841523449442372	-5.58557782146317	2.32924453879543e-08	2.94659059135055e-06	ENSG00000099910	KLHL22	protein_coding	chr22	20441519	20495883	chr22:20441519	KLHL22	protein_coding	chr22	20441519	20495844	chr22:20441519	ENSG00000099910
SLC4A3	247.105068579718	-0.69571320855992	0.124553441009591	-5.58566028301338	2.32813948264435e-08	2.94659059135055e-06	ENSG00000114923	SLC4A3	protein_coding	chr2	219627327	219641980	chr2:219627327	SLC4A3	protein_coding	chr2	219627394	219641980	chr2:219627394	ENSG00000114923
NAE1	1817.40561443873	-0.381402013750667	0.0684488714585229	-5.57207161526075	2.51727895616108e-08	3.15835975261948e-06	ENSG00000159593	NAE1	protein_coding	chr16	66802875	66873256	chr16:66802875	NAE1	protein_coding	chr16	66802875	66873256	chr16:66802875	ENSG00000159593
INPP4A	1274.57695615801	-0.426395814861828	0.0766989382412365	-5.55934442691646	2.70789846393788e-08	3.36990258434936e-06	ENSG00000040933	INPP4A	protein_coding	chr2	98444854	98594390	chr2:98444854	INPP4A	protein_coding	chr2	98444854	98594392	chr2:98444854	ENSG00000040933
ALPK1	479.211952554952	0.434504375066723	0.0781925426727195	5.55685184564687	2.74683715991429e-08	3.39079325861355e-06	ENSG00000073331	ALPK1	protein_coding	chr4	112285509	112442620	chr4:112285509	ALPK1	protein_coding	chr4	112285509	112442621	chr4:112285509	ENSG00000073331
HHIPL1	683.687084078558	-0.591536019929029	0.106569313940715	-5.55071622454192	2.84501582801095e-08	3.48389258234908e-06	ENSG00000182218	HHIPL1	protein_coding	chr14	99645110	99680569	chr14:99645110	HHIPL1	protein_coding	chr14	99645129	99680569	chr14:99645129	ENSG00000182218
CLCN3	5389.81045465365	0.294877449920046	0.0531494088184878	5.54808522757216	2.88815090969541e-08	3.50864491862759e-06	ENSG00000109572	CLCN3	protein_coding	chr4	169612633	169723673	chr4:169612633	CLCN3	protein_coding	chr4	169612633	169723673	chr4:169612633	ENSG00000109572
FUCA1	421.747147244763	-0.676721520428734	0.122708940446221	-5.51485097962618	3.49075611582707e-08	4.19057652630319e-06	ENSG00000179163	FUCA1	protein_coding	chr1	23845077	23868294	chr1:23845077	FUCA1	protein_coding	chr1	23845077	23868290	chr1:23845077	ENSG00000179163
SLC16A7	2237.23447230643	0.596802291287603	0.108230607831951	5.5141729612593	3.50423855338608e-08	4.19057652630319e-06	ENSG00000118596	SLC16A7	protein_coding	chr12	59596067	59789855	chr12:59596067	SLC16A7	protein_coding	chr12	59596029	59789855	chr12:59596029	ENSG00000118596
HINT1	7596.67739570421	-0.455902686827793	0.0827894539143269	-5.5067724845676	3.65472093349544e-08	4.33665219604766e-06	ENSG00000169567	HINT1	protein_coding	chr5	131159027	131171735	chr5:131159027	HINT1	protein_coding	chr5	131155383	131224468	chr5:131155383	ENSG00000169567
SPON2	1943.90713244704	-0.513259703264732	0.0936281282423504	-5.48189644394249	4.2079053036259e-08	4.95464665250782e-06	ENSG00000159674	SPON2	protein_coding	chr4	1166932	1208962	chr4:1166932	SPON2	protein_coding	chr4	1166932	1208962	chr4:1166932	ENSG00000159674
GCAT	601.587188916461	0.492846574469105	0.0900527612947524	5.47286465604274	4.42818310008645e-08	5.17421364221551e-06	ENSG00000100116	GCAT	protein_coding	chr22	37807905	37817176	chr22:37807905	GCAT	protein_coding	chr22	37807905	37817176	chr22:37807905	ENSG00000100116
C15orf59	333.714082707173	-0.759842623567393	0.139441121280995	-5.44920046961035	5.05967572692678e-08	5.80085667788547e-06	ENSG00000205363	C15orf59	protein_coding	chr15	73735431	73752747	chr15:73735431	INSYN1	protein_coding	chr15	73735458	73753351	chr15:73735458	ENSG00000205363
RHOD	541.151977975276	-0.66530124125931	0.122106073004971	-5.44855161489164	5.07816551144347e-08	5.80085667788547e-06	ENSG00000173156	RHOD	protein_coding	chr11	67056818	67072013	chr11:67056818	RHOD	protein_coding	chr11	67056847	67072017	chr11:67056847	ENSG00000173156
SOCS7	782.134597989187	-0.44836336625562	0.0822631375077939	-5.4503557709933	5.02691562223442e-08	5.80085667788547e-06	ENSG00000274211	SOCS7	protein_coding	chr17	38352228	38405593	chr17:38352228	SOCS7	protein_coding	chr17	38351844	38405593	chr17:38351844	ENSG00000274211
SRC	2577.95582092589	-0.283356423294669	0.052182520595784	-5.43010226527007	5.63217682768843e-08	6.38605412603161e-06	ENSG00000197122	SRC	protein_coding	chr20	37344685	37406050	chr20:37344685	SRC	protein_coding	chr20	37344685	37406050	chr20:37344685	ENSG00000197122
ADAM23	567.227824043007	-0.649155022643531	0.11961831076867	-5.4268867238807	5.73454963826624e-08	6.45431994948098e-06	ENSG00000114948	ADAM23	protein_coding	chr2	206443539	206621130	chr2:206443539	ADAM23	protein_coding	chr2	206443532	206621127	chr2:206443532	ENSG00000114948
LINC01468	507.836977584622	-0.536692513580704	0.0989669010522756	-5.42294957075816	5.86235355710826e-08	6.55000335026688e-06	ENSG00000231131	LINC01468	lincRNA	chr10	52450874	52470533	chr10:52450874	LNCAROD	lncRNA	chr10	52450874	52755509	chr10:52450874	ENSG00000231131
RPS6KA2	5121.76690251865	0.372159024810414	0.0688746140682701	5.40342809676613	6.53791706219107e-08	7.25187655586657e-06	ENSG00000071242	RPS6KA2	protein_coding	chr6	166409364	166906451	chr6:166409364	RPS6KA2	protein_coding	chr6	166409364	166906451	chr6:166409364	ENSG00000071242
PSEN2	530.595315283772	-0.661422317868442	0.122676394914835	-5.39160217682968	6.98322330125303e-08	7.69008626419282e-06	ENSG00000143801	PSEN2	protein_coding	chr1	226870184	226896105	chr1:226870184	PSEN2	protein_coding	chr1	226870184	226927726	chr1:226870184	ENSG00000143801
KIF7	1183.79129898708	-0.670831913957798	0.124612290696246	-5.38335271913918	7.3111072377609e-08	7.93695875804299e-06	ENSG00000166813	KIF7	protein_coding	chr15	89608789	89655451	chr15:89608789	KIF7	protein_coding	chr15	89608789	89663086	chr15:89608789	ENSG00000166813
NSMF	1495.327238008	-0.437349196072088	0.0812358366197399	-5.38369781454081	7.29709707458924e-08	7.93695875804299e-06	ENSG00000165802	NSMF	protein_coding	chr9	137447570	137459334	chr9:137447570	NSMF	protein_coding	chr9	137447570	137459334	chr9:137447570	ENSG00000165802
ARSI	300.371845494196	-0.659879466833824	0.122678154603536	-5.37894842783041	7.49221651718776e-08	8.07629283299951e-06	ENSG00000183876	ARSI	protein_coding	chr5	150296343	150339307	chr5:150296343	ARSI	protein_coding	chr5	150296343	150339307	chr5:150296343	ENSG00000183876
FAM219A	1115.51461394226	-0.499080607638363	0.0928557390513151	-5.37479549177412	7.6669652238329e-08	8.20686969798673e-06	ENSG00000164970	FAM219A	protein_coding	chr9	34398184	34458570	chr9:34398184	FAM219A	protein_coding	chr9	34398184	34458570	chr9:34398184	ENSG00000164970
LPCAT3	1249.509552262	0.392055649866123	0.0730055528653407	5.37021684623459	7.86420215115685e-08	8.35953766164985e-06	ENSG00000111684	LPCAT3	protein_coding	chr12	6976186	7018510	chr12:6976186	LPCAT3	protein_coding	chr12	6976185	7018477	chr12:6976185	ENSG00000111684
ADCY6	1602.71688661488	-0.354569661531696	0.0662160544292959	-5.35473858398341	8.56801988810055e-08	9.04487451221759e-06	ENSG00000174233	ADCY6	protein_coding	chr12	48766194	48789037	chr12:48766194	ADCY6	protein_coding	chr12	48766194	48789089	chr12:48766194	ENSG00000174233
MRPS26	481.772292200249	-0.457743977361684	0.0858448588740816	-5.33222354099398	9.70174041862411e-08	1.01715438758821e-05	ENSG00000125901	MRPS26	protein_coding	chr20	3045945	3048254	chr20:3045945	MRPS26	protein_coding	chr20	3046052	3048250	chr20:3046052	ENSG00000125901
TBX2	373.655436829529	-0.741316253576136	0.139200579411596	-5.32552563150021	1.00661519778717e-07	1.0481808729611e-05	ENSG00000121068	TBX2	protein_coding	chr17	61399896	61409466	chr17:61399896	TBX2	protein_coding	chr17	61399843	61409466	chr17:61399843	ENSG00000121068
AGAP3	1680.56996471712	-0.36484834356025	0.0686884071184548	-5.31164368000354	1.08640865918097e-07	1.12362549635697e-05	ENSG00000133612	AGAP3	protein_coding	chr7	151085831	151144436	chr7:151085831	AGAP3	protein_coding	chr7	151085831	151144436	chr7:151085831	ENSG00000133612
SHANK3	166.038638328336	-0.918909376139574	0.173217591282451	-5.30494258311897	1.12708466537828e-07	1.15787147469432e-05	ENSG00000251322	SHANK3	protein_coding	chr22	50674415	50733298	chr22:50674415	SHANK3	protein_coding	chr22	50674415	50733212	chr22:50674415	ENSG00000251322
ADCK2	488.285849766275	-0.623275264284845	0.118024781300359	-5.28088472113905	1.2856156503307e-07	1.31192791730747e-05	ENSG00000133597	ADCK2	protein_coding	chr7	140673153	140696261	chr7:140673153	ADCK2	protein_coding	chr7	140672945	140696261	chr7:140672945	ENSG00000133597
SEMA3F	333.53293769163	-0.845865237244182	0.160539599133081	-5.26888843507697	1.37252347235676e-07	1.39133886035529e-05	ENSG00000001617	SEMA3F	protein_coding	chr3	50155045	50189075	chr3:50155045	SEMA3F	protein_coding	chr3	50155045	50189075	chr3:50155045	ENSG00000001617
MFSD2A	151.407390991155	-0.783894506364522	0.149410427850113	-5.24658497833173	1.5494439767543e-07	1.56035124685382e-05	ENSG00000168389	MFSD2A	protein_coding	chr1	39955112	39969968	chr1:39955112	MFSD2A	protein_coding	chr1	39955112	39969968	chr1:39955112	ENSG00000168389
RALGDS	886.34280957446	-0.489724571714754	0.0934512062726836	-5.24043071510254	1.6020222979193e-07	1.60275524929743e-05	ENSG00000160271	RALGDS	protein_coding	chr9	133097720	133149334	chr9:133097720	RALGDS	protein_coding	chr9	133097720	133149334	chr9:133097720	ENSG00000160271
AMMECR1	1097.88805009691	0.355035524053196	0.0678791891058076	5.23040314314567	1.69140777557082e-07	1.68119342991315e-05	ENSG00000101935	AMMECR1	protein_coding	chrX	110194186	110440233	chrX:110194186	AMMECR1	protein_coding	chrX	110194186	110440318	chrX:110194186	ENSG00000101935
FAM65A	6744.22324723556	-0.321509772873264	0.061612641336413	-5.21824362500188	1.80627778245439e-07	1.78378671071157e-05	ENSG00000039523	FAM65A	protein_coding	chr16	67518418	67546788	chr16:67518418	RIPOR1	protein_coding	chr16	67518418	67546788	chr16:67518418	ENSG00000039523
HECTD1	12848.7198747697	-0.218410857121158	0.0419530355050466	-5.20607995325833	1.92871570283648e-07	1.89249046559731e-05	ENSG00000092148	HECTD1	protein_coding	chr14	31100112	31207804	chr14:31100112	HECTD1	protein_coding	chr14	31100117	31207804	chr14:31100117	ENSG00000092148
NF2	6759.84613221294	-0.265878109798787	0.0511095467248698	-5.20212224205486	1.9702555476621e-07	1.92093641197858e-05	ENSG00000186575	NF2	protein_coding	chr22	29603556	29698598	chr22:29603556	NF2	protein_coding	chr22	29603556	29698598	chr22:29603556	ENSG00000186575
AP5B1	516.936475668948	-0.47951830061466	0.0923891873746289	-5.19019935385146	2.10069050699989e-07	2.03514364497768e-05	ENSG00000254470	AP5B1	protein_coding	chr11	65775893	65780802	chr11:65775893	AP5B1	protein_coding	chr11	65773898	65780976	chr11:65773898	ENSG00000254470
MIR497HG	89.3404422799838	1.08490946500277	0.209836077562091	5.17027137376672	2.33754294071857e-07	2.25036288009932e-05	ENSG00000267532	MIR497HG	antisense	chr17	7015818	7019659	chr17:7015818	MIR497HG	lncRNA	chr17	7015818	7019659	chr17:7015818	ENSG00000267532
PLCB3	2081.03208451869	-0.434896015193383	0.0841475581551592	-5.16825472691057	2.36290120223385e-07	2.26055804391209e-05	ENSG00000149782	PLCB3	protein_coding	chr11	64251523	64269150	chr11:64251523	PLCB3	protein_coding	chr11	64251530	64269150	chr11:64251530	ENSG00000149782
SYNM	344.28097957948	-0.69298044623194	0.134469653923	-5.15343370057868	2.55759523763749e-07	2.43162175792032e-05	ENSG00000182253	SYNM	protein_coding	chr15	99098217	99135593	chr15:99098217	SYNM	protein_coding	chr15	99098217	99135593	chr15:99098217	ENSG00000182253
PHKA1	173.625795575186	-1.00323630478055	0.194880790468564	-5.14794866322334	2.63350538578742e-07	2.48833746544741e-05	ENSG00000067177	PHKA1	protein_coding	chrX	72578814	72714319	chrX:72578814	PHKA1	protein_coding	chrX	72578814	72714319	chrX:72578814	ENSG00000067177
EXOC6B	3179.69297651142	-0.350199529075425	0.0683481797384459	-5.12375794667195	2.99505429590371e-07	2.80713410888485e-05	ENSG00000144036	EXOC6B	protein_coding	chr2	72175984	72826041	chr2:72175984	EXOC6B	protein_coding	chr2	72175984	72826041	chr2:72175984	ENSG00000144036
LIG4	980.253283312687	0.352924737176985	0.0688906305672625	5.12297150237871	3.00757819205015e-07	2.80713410888485e-05	ENSG00000174405	LIG4	protein_coding	chr13	108207439	108218368	chr13:108207439	LIG4	protein_coding	chr13	108207439	108218368	chr13:108207439	ENSG00000174405
PTH1R	45.6724806191317	-1.43897831033971	0.281784203507287	-5.10666777068819	3.27889495793173e-07	3.02349669403982e-05	ENSG00000160801	PTH1R	protein_coding	chr3	46877746	46903799	chr3:46877746	PTH1R	protein_coding	chr3	46877721	46903799	chr3:46877721	ENSG00000160801
RNF8	916.489047341419	-0.356307670759265	0.0697669625916979	-5.10711169761696	3.27120398095202e-07	3.02349669403982e-05	ENSG00000112130	RNF8	protein_coding	chr6	37353972	37394738	chr6:37353972	RNF8	protein_coding	chr6	37353979	37394734	chr6:37353979	ENSG00000112130
INVS	718.521686038348	-0.490622314171849	0.0962931409089407	-5.09509098509731	3.48573808019593e-07	3.19498160440473e-05	ENSG00000119509	INVS	protein_coding	chr9	100099256	100301000	chr9:100099256	INVS	protein_coding	chr9	100099243	100302175	chr9:100099243	ENSG00000119509
ERBB2	3774.36022196672	-0.292717131694574	0.0574948677394326	-5.09118714771502	3.55828600489562e-07	3.24206451648436e-05	ENSG00000141736	ERBB2	protein_coding	chr17	39687914	39730426	chr17:39687914	ERBB2	protein_coding	chr17	39687914	39730426	chr17:39687914	ENSG00000141736
